"cluster","neighbor","sil_width"
2,1,0.499896134717532
3,1,-0.159728979953111
2,1,0.476963043146139
1,2,0.363860066144442
2,1,0.401249512540434
1,3,-0.118146575323852
3,1,0.354541157650214
2,1,0.530331020021723
2,1,0.500779110748341
3,1,0.397424215077398
2,1,0.29433811092847
2,1,0.154457039584114
2,1,0.415845019270407
1,2,-0.130230304710436
2,1,0.490434419865871
1,2,0.394295831313463
3,1,0.241953039628815
1,2,0.477795838464057
2,1,0.522682177605267
2,1,0.500779110748341
2,1,0.506642751071979
3,1,0.323226248873906
3,1,0.396994631201908
1,3,0.441142467618192
2,1,0.530076146943867
2,1,0.303712864000295
3,1,0.433904393454096
2,1,0.51833273089905
3,1,0.362854200557462
2,1,0.224272905475483
2,1,0.424851706054443
2,1,0.0431934298556702
2,1,0.363539250443897
3,1,0.458624871276307
1,2,0.140710258083857
2,1,0.51833273089905
3,1,0.337196460540628
2,1,0.169138522160182
3,1,0.235669598014666
3,1,0.208092836948927
3,2,0.0694524435746981
3,1,-0.113679739017906
1,2,0.39187468680325
1,2,0.273767412778123
2,1,0.52716724876013
3,1,-0.292646555358757
1,2,0.0614977722094843
2,1,0.18696884468091
2,1,0.465641813105702
2,1,0.499896134717532
1,2,0.301327058467382
3,1,0.443933687800204
2,1,0.280218342687479
1,3,0.240990877705962
2,1,0.303712864000295
1,2,0.00117074558207958
1,3,0.18455762036749
1,2,0.414416767154744
3,1,0.365192830780908
2,1,0.151927869446104
1,3,0.135431004286135
2,1,0.478711116563059
2,1,0.500779110748341
2,1,0.401249512540434
1,2,0.109785503775215
3,1,0.331968176993733
3,1,0.0709809222098744
2,1,0.52716724876013
2,1,0.292763252230811
2,1,0.418783025334085
1,3,0.202929850057779
2,1,0.494481401066833
1,2,0.443971120141953
1,3,0.267008157259391
2,1,0.435404235098266
2,1,0.224272905475483
2,1,0.38274480971059
1,3,0.2577937032101
2,1,0.235492606013999
2,1,0.509591798766497
1,3,0.189942713330868
2,1,0.490434419865871
2,1,0.522682177605267
3,1,0.344150494681003
1,2,0.299162373500053
1,2,0.376887564881567
2,1,0.468743872226552
1,3,-0.193174929923742
1,3,0.414157096508262
1,2,0.389784548988098
2,1,0.162329328217555
3,1,0.291116260759334
3,1,-0.345398170017227
1,2,0.257462935803918
1,3,0.293006573717999
3,1,0.11761051499969
3,1,-0.115136874853975
2,1,0.280218342687479
3,1,0.0836857539610534
3,1,-0.134692893881305
3,1,0.433445029031757
2,1,0.401249512540434
2,1,0.418783025334085
1,2,0.24686179149379
3,1,0.150375889369216
1,2,0.391164299363822
2,1,0.500779110748341
2,1,0.290082380538507
3,1,0.242306630376531
3,1,0.157206424192306
1,2,0.457304817304342
2,1,0.478711116563059
3,1,0.0821990495297884
3,1,-0.155155195092193
2,1,0.51833273089905
1,2,-0.108432218391419
2,1,0.251683819934236
3,1,-0.133923320006528
1,3,0.110324230853793
3,1,0.465822690729057
2,1,0.468743872226552
2,1,0.371100198478105
3,1,0.442818763609645
3,1,0.315106930812075
1,2,0.320707776135402
2,1,0.251683819934236
2,1,0.17967889237442
3,1,0.0834306230419471
2,1,0.46026527197253
2,1,0.532760267733256
2,1,0.34385109546168
1,2,0.272860924535955
2,1,0.371100198478105
3,1,-0.164254411829385
1,3,0.281563087241421
2,1,0.32385249833664
1,2,0.335514527723823
2,1,0.401249512540434
2,1,0.465641813105702
2,1,0.219247223556589
1,3,0.291499020026973
3,1,0.299118226250605
3,1,0.462814826948406
1,2,0.465000232543239
2,1,0.263054097362689
1,3,0.221656770177011
1,3,0.277551215596175
2,1,0.500779110748341
1,2,0.168344499967191
1,3,0.364042998151486
2,1,0.235492606013999
3,1,0.246906049271236
2,1,0.401249512540434
2,1,0.512806155932414
2,1,0.532760267733256
2,1,0.476963043146139
3,1,0.275727088661388
1,3,0.343954163041417
1,2,0.156437615634905
2,1,0.188826417068042
3,1,0.249363397485557
2,1,0.363539250443897
2,1,0.283526649711787
1,2,0.433364590486381
2,1,0.465641813105702
1,2,0.197922465629271
1,2,0.216387563162499
1,2,0.171714942842096
2,1,0.200105276405661
1,3,0.379102407118959
2,1,0.51833273089905
1,2,0.426632319105358
2,1,0.435404235098266
2,1,0.46026527197253
3,1,0.348678924643759
3,1,-0.366277109086873
3,1,0.372952803112805
2,1,0.418783025334085
2,1,0.245334423771722
2,1,0.490434419865871
2,1,0.499896134717532
2,1,0.532016721206185
1,2,0.407208156375043
3,1,-0.0355620101751843
1,3,0.241264654608391
1,2,-0.0498514226889256
2,1,0.363539250443897
2,1,0.258297822509033
3,1,-0.027024843921075
1,2,0.474241483647099
3,1,0.0209145302807869
1,2,0.405489344984232
3,1,-0.120706988369723
1,2,0.166967996502365
2,1,0.478711116563059
2,1,0.468743872226552
2,1,0.468743872226552
2,1,0.435404235098266
3,1,0.365178260664754
3,1,0.259813626299958
2,1,0.52716724876013
2,1,0.509591798766497
2,1,0.530331020021723
2,1,0.45114501085526
2,1,0.45114501085526
1,2,0.270121312916708
2,1,0.283963621755697
2,1,0.532016721206185
2,1,0.478711116563059
2,1,0.522682177605267
2,1,0.506642751071979
3,1,0.418014277226703
3,1,0.405964500384469
3,1,0.26867569355131
2,1,0.468743872226552
3,1,0.449210920423544
2,1,0.494481401066833
2,1,0.532156924152627
1,2,-0.209631508107484
1,3,0.369384927641891
3,1,0.433019881480156
2,1,0.478711116563059
1,2,0.430753797005422
2,1,0.303712864000295
3,1,0.457671540638832
2,1,0.219247223556589
2,1,0.45114501085526
1,2,0.360847839472582
2,3,0.184242773680294
2,1,0.490434419865871
1,2,0.254493018826024
2,1,0.484922787612725
2,1,0.435404235098266
3,1,0.405944266434638
2,1,0.251683819934236
2,1,0.294858847545576
3,1,0.28824544625828
1,3,0.387509496143391
2,1,0.532760267733256
2,1,0.295024972586873
3,1,0.177429735578497
3,1,0.109775999458702
2,1,0.532760267733256
1,2,0.374733621008431
3,1,0.0484923647090218
2,1,0.135264023802812
2,1,0.270491167779188
3,1,0.419974124506209
2,1,0.516823986883981
2,1,0.401249512540434
2,1,0.290082380538507
2,1,0.516823986883981
3,1,0.422356094960065
1,2,0.456713929255379
2,1,0.509591798766497
3,1,0.0464295871722325
3,1,0.258371647127521
2,1,0.135264023802812
3,1,-0.102291288024966
3,1,-0.0937333153308496
3,1,0.427486582094331
2,1,0.213919027169873
1,2,0.33318269365492
2,1,0.422779848890919
1,2,0.463761737957039
3,1,0.346104034841317
1,2,0.414755751427421
1,3,0.150860170427776
2,1,0.532016721206185
2,1,0.290239045377105
3,1,0.445277560543913
3,1,0.458442948511408
2,1,0.468743872226552
3,1,0.392767571687197
2,1,0.263397020594303
1,2,0.365092318360025
3,1,0.127402833735409
2,1,0.532156924152627
2,1,0.235492606013999
1,2,0.091358761662193
1,2,0.42684933673464
2,1,0.499896134717532
2,1,0.499896134717532
2,1,0.492590501830697
1,2,0.28635371094603
3,1,0.413259429372958
3,1,0.0712851494935278
2,1,0.32385249833664
1,2,0.359818598308563
1,2,0.215915552454055
2,1,0.532760267733256
2,1,0.415845019270407
3,1,0.217616195399767
3,1,0.274742919471893
3,1,0.425719224479792
3,1,0.247803684484046
2,1,0.293934336328259
1,2,0.149824329023668
1,2,0.228214116499659
1,2,0.232618639951778
3,2,0.0551844766858178
2,1,0.532760267733256
1,2,0.228731069135069
2,1,0.490434419865871
2,1,0.527049650908512
3,1,0.275324001400612
2,1,0.532156924152627
1,3,0.190209825960639
1,2,0.40404996354901
3,1,-0.0256064799458589
2,1,0.224109346408695
3,1,0.405107781487508
1,2,0.112688476102048
1,2,0.230888761268171
1,2,0.225136697516824
2,1,0.424851706054443
2,1,0.18696884468091
3,1,0.08858248916173
2,1,0.379899874923008
3,1,0.436185234555555
3,1,0.406321235661333
3,1,0.466165567562989
1,2,0.45765572502024
3,1,0.391623683365086
2,1,0.401249512540434
1,3,0.395962665452025
3,1,0.433407661395728
3,1,0.288692770934264
2,1,0.530076146943867
2,1,0.530076146943867
2,1,0.224601712345989
1,2,0.224150087493719
2,1,0.484922787612725
2,1,0.499896134717532
2,1,0.506642751071979
2,1,0.276913445815114
1,2,0.216379931308941
1,2,-0.270943554903101
1,3,-0.0143532575175702
3,1,0.46627517195891
1,2,0.131753372028348
1,2,0.382961404936256
2,1,0.52716724876013
1,2,0.369834302735231
3,1,0.142388688560692
1,2,0.419637148830682
3,1,0.415757858519106
2,1,0.46026527197253
1,2,0.464178061212876
1,3,0.311427410808088
3,1,0.281861586117259
3,1,0.415198923333301
3,1,0.401578225240059
2,1,0.415845019270407
1,2,0.280085010669801
2,1,0.492590501830697
2,1,0.469077587214527
1,3,0.331171891216587
2,1,0.401249512540434
3,1,0.351568174431323
1,3,0.322933119671768
2,1,0.478711116563059
1,2,0.406934483354274
3,1,0.429555836394259
2,1,0.245334423771722
1,2,0.34109765818223
2,1,0.532016721206185
2,1,0.401249512540434
1,2,0.0912292115366942
2,1,0.509591798766497
1,3,0.465222846836408
2,1,0.401249512540434
1,2,0.0655169838322874
3,1,0.304609046435982
3,1,-0.0317209672693324
1,3,0.229047750265801
3,1,-0.298962281214293
3,2,-0.0793080013414045
2,1,0.530331020021723
2,1,0.52716724876013
2,1,0.484922787612725
2,1,0.169138522160182
3,1,0.120854228711432
2,1,0.397773329600698
2,1,0.287263232819152
3,1,-0.0464304633096677
2,1,0.224109346408695
3,1,0.434065068073816
2,1,0.499896134717532
2,1,0.263397020594303
2,1,0.523091959552908
3,1,0.404786882744341
2,1,0.484922787612725
2,1,0.388779350745312
3,1,-0.188356474853532
1,2,0.405669150545968
2,1,0.32385249833664
1,2,0.425551582318146
2,1,0.435404235098266
3,1,0.36988985601192
3,1,-0.232896626102036
2,1,0.522682177605267
3,1,0.0529839963320466
3,1,0.350314510948817
3,1,0.118659988430324
2,1,0.490434419865871
1,3,-0.201836380282343
2,1,0.147070455671853
1,2,0.403702860493465
3,1,0.273909352395356
2,1,0.224272905475483
3,1,0.267236730419173
1,3,0.270606271581164
3,1,0.244267023919538
1,3,0.381815785392886
3,1,0.406685818350167
3,1,0.369758193496167
2,1,0.530076146943867
2,1,0.401249512540434
3,1,0.235015588466866
1,3,0.370394664115796
2,1,0.530076146943867
3,1,0.109918938418104
3,1,0.363700589506659
2,1,0.52716724876013
3,1,-0.0123677087285689
1,3,0.135290066481464
1,2,0.385262269424848
3,1,0.06704927374313
2,1,0.135264023802812
1,2,0.390019935387926
1,2,0.289228231060295
1,2,0.353281325659609
1,2,-0.0154262223416564
2,1,0.135264023802812
1,2,0.197542377752676
2,1,0.0287018179451388
3,1,0.188252340048172
2,1,0.435404235098266
3,1,-0.273417215768283
2,1,0.451581865074578
1,2,0.40324717252055
3,1,-0.382221328729365
2,1,0.451581865074578
3,1,0.462422967230982
1,2,0.446299907268525
3,1,-0.239564097115927
1,2,0.0120773577713058
3,1,0.303643841092459
3,1,0.00819615486040396
2,1,0.516823986883981
2,1,0.46026527197253
1,2,0.3340133802091
1,3,0.147676635833446
2,1,0.270491167779188
3,1,0.466581542750959
1,2,0.353799599059419
1,2,0.333896610979542
1,2,0.114258335066857
1,2,0.397027350902539
2,1,0.509591798766497
1,2,0.209735351077157
1,2,-0.00518164204591471
1,2,0.115515422735023
2,1,0.527049650908512
3,1,0.444760846093344
2,1,0.527049650908512
3,1,0.27118111858874
3,1,0.27438806523731
3,1,0.456687691708344
3,1,0.260045774655591
3,1,-0.18355836048764
3,1,0.416818329365465
2,1,0.44274184869936
1,3,0.164647585507321
2,1,0.433832169774984
3,1,-0.0266947616198435
2,1,0.532016721206185
1,2,0.421445137396466
3,1,0.398936614756643
2,1,0.500779110748341
3,1,0.441255580479332
1,3,0.435228744370704
3,1,0.310039643481501
2,1,0.506642751071979
2,1,0.530076146943867
2,1,0.435404235098266
1,2,0.491673580933616
1,3,0.22297266027688
3,1,0.426843598549199
1,2,0.222025642339317
1,2,-0.0568083209538917
1,2,-0.108577827274777
1,2,0.480362473099855
1,2,0.237512072154177
2,1,0.270491167779188
3,1,0.328071856415387
2,1,0.490434419865871
3,1,-0.182181522794191
3,1,0.41054117614098
3,1,0.445615370333413
2,1,0.224272905475483
3,1,0.0481326459125508
2,1,0.44274184869936
1,2,0.416770041110836
2,1,0.532156924152627
3,1,0.362424232090092
2,1,0.415845019270407
2,1,0.401249512540434
2,1,0.45114501085526
3,1,0.402794897603461
2,1,0.283963621755697
1,2,0.316667926531683
3,1,-0.123679654215142
3,1,0.42661201837587
3,1,0.325462285923031
3,1,0.403185537112943
2,1,0.45114501085526
3,1,0.45650269746505
1,2,-0.224801529454439
3,1,0.430872264873292
3,1,0.460331414308511
1,2,0.473436903153353
2,1,0.169138522160182
3,1,0.191298395985838
3,1,0.240994418213371
2,1,0.492590501830697
3,1,-0.0979423040078917
1,2,0.314765094802248
2,1,0.230029295793203
2,1,0.256889352079288
3,1,-0.24899679974403
3,1,-0.20973484984212
3,1,0.34664608931799
2,1,0.256889352079288
1,2,-0.0134802910666703
3,1,-0.0935066527747723
2,1,0.29433811092847
2,1,0.499896134717532
2,1,0.433832169774984
2,1,0.310001790185403
1,2,0.247336625858963
1,2,0.344987934626074
2,1,0.465641813105702
2,1,0.468743872226552
2,1,0.51833273089905
3,1,-0.357539839644897
1,2,0.442290955281552
1,3,0.355769695819535
1,2,0.352827524806546
1,2,0.0509044978382255
3,1,0.360021915458281
2,1,0.435404235098266
2,1,0.270491167779188
3,1,0.423135460267365
2,1,0.32385249833664
3,1,-0.0655883515744659
1,2,0.383797126093946
2,1,0.532156924152627
2,1,0.256889352079288
3,1,0.258258363396733
1,3,0.40929750950482
2,1,0.401249512540434
2,1,0.18696884468091
2,1,0.506642751071979
1,2,0.366302296423908
2,1,0.294858847545576
2,1,0.243657353967102
3,1,0.402000120898579
3,1,-0.0114642111823798
2,1,0.263397020594303
1,2,-0.291132273185
2,1,0.500779110748341
3,1,0.38029772974837
1,2,0.203456065416097
2,1,0.135264023802812
1,2,0.268436225109896
2,1,0.18696884468091
2,1,0.362411541231215
2,1,0.203549020662317
1,2,0.34764813315288
2,1,0.523091959552908
2,1,0.133119365943745
1,2,-0.00295246190149681
3,1,0.234674777509234
2,1,0.465641813105702
3,1,0.373804847285249
1,3,0.395150704332307
1,2,0.403876625242454
2,1,0.34385109546168
3,1,-0.371192237875311
2,1,0.32385249833664
2,3,0.18664914591164
3,1,0.0417996049516219
1,2,0.231196768107148
1,2,0.335138149510099
2,1,0.283955761138365
2,1,0.34385109546168
3,1,0.236261990882434
3,1,-0.365272657974784
2,1,0.516823986883981
2,1,0.465641813105702
2,1,0.478711116563059
2,1,0.270491167779188
2,1,0.523091959552908
1,2,0.43210953596062
2,1,0.224272905475483
1,2,0.267339821956172
2,1,0.283526649711787
3,1,-0.158275678089015
2,1,0.523091959552908
2,1,0.303712864000295
2,1,0.337021388696851
3,1,0.347060005012836
2,1,0.172989578679355
2,1,0.499896134717532
2,3,-0.0165244183880012
3,1,0.43524452048109
3,1,-0.0997320003622513
2,1,0.292304825396998
2,1,0.401249512540434
2,1,0.512806155932414
2,1,0.512806155932414
2,1,0.45114501085526
1,2,0.411929154100017
3,1,0.42033230008335
3,1,0.0014350069443681
2,1,0.506642751071979
1,2,0.306241661608163
2,1,0.418783025334085
3,1,-0.151541562731005
2,3,0.268565306267179
2,1,0.530331020021723
2,1,0.240934360380862
2,1,0.256889352079288
3,1,-0.202290297348411
2,1,0.530076146943867
2,1,0.418783025334085
2,1,0.224109346408695
2,1,0.465641813105702
3,1,0.318627568649859
1,2,0.166469580682658
1,2,0.316971093425084
1,2,0.295785173803158
1,3,-0.0208819519957025
1,2,0.238857527145328
2,1,0.229106078233728
2,1,0.532016721206185
2,1,0.522682177605267
1,2,0.333665591239272
1,2,0.171922806348431
2,1,0.32385249833664
2,1,0.500779110748341
2,1,0.522682177605267
1,2,0.357445074651394
3,1,0.393440673869721
2,1,0.532760267733256
3,1,0.459162919853888
3,1,-0.0902949659851248
3,1,0.071574548921844
2,1,0.38274480971059
1,2,0.307311501033803
3,1,0.349807165444642
2,1,0.532016721206185
3,1,-0.396956704335055
2,1,0.532156924152627
2,1,0.532760267733256
2,1,0.200105276405661
1,2,0.252340404343267
2,1,0.492590501830697
3,1,0.240030309937122
1,3,0.282226924120247
2,1,0.38274480971059
1,2,-0.0910926524864545
3,1,0.440905763660209
1,2,0.45620376105079
2,1,0.261973172958107
2,1,0.133119365943745
3,1,0.415711487416964
3,1,0.00248500698886216
3,1,0.250888401377867
3,1,0.296666120800869
3,1,0.230847508648638
2,1,0.415845019270407
1,2,0.401206635648815
2,1,0.235492606013999
3,1,0.381589193865742
1,2,0.0412009668890932
3,1,-0.227745717999745
1,2,0.335975589658011
2,1,0.509591798766497
2,1,0.509591798766497
3,1,0.344698663239255
3,1,0.405183569370393
2,1,0.522682177605267
2,1,0.169138522160182
2,1,0.397773329600698
3,1,-0.367656265330197
3,1,0.443976143158801
1,2,0.441586882823317
2,1,0.506642751071979
2,1,0.293934336328259
3,2,0.279366834589766
1,3,-0.229385447020232
3,1,0.115085763595465
1,3,0.358314519410238
3,1,0.396223707768393
2,1,0.492590501830697
1,2,0.236771009930869
1,2,-0.00683016378601637
2,1,0.532760267733256
3,1,-0.0717577519242988
1,3,0.306523170095872
2,1,0.010097446675493
2,1,0.46026527197253
1,3,0.220876145209898
1,2,0.387248335489143
1,3,0.263277727987884
1,3,0.258353883310999
3,1,0.459845641102928
2,1,0.243657353967102
1,3,0.401492836437929
2,1,0.32385249833664
1,3,-0.204495360715034
2,1,0.509591798766497
3,1,-0.0668871333787666
2,1,0.34385109546168
1,3,-0.323914327437929
1,2,0.278510724116136
2,1,0.32385249833664
1,2,0.126909237555503
3,1,0.450257362033322
2,1,0.243657353967102
3,1,0.451160077838714
1,3,-0.109329743416066
1,2,0.345886285572144
2,1,0.283526649711787
2,1,0.376232033850823
2,1,0.246346834085425
3,1,0.294915859441221
1,2,-0.166011870820055
1,2,0.205793157817798
2,1,0.51833273089905
2,1,0.224272905475483
2,1,0.34385109546168
2,1,0.532760267733256
2,1,0.205376609168399
2,1,0.0661618461232153
2,1,0.372187939849745
1,3,0.311407312088784
1,2,-0.206094510517918
1,2,0.386350407938194
2,1,0.530076146943867
3,1,0.396842270446121
3,1,0.421854395443011
3,1,0.354944530854084
3,1,0.251751756394861
2,1,0.388779350745312
1,3,0.457221083739368
3,1,0.459158236887397
1,2,0.141120935070172
3,1,0.31129356615874
3,1,0.358237118895377
3,1,0.433325859895997
2,1,0.484922787612725
2,1,0.465641813105702
3,1,0.298640622581666
3,1,0.392253129731612
2,1,0.478711116563059
2,1,0.532156924152627
3,1,-0.12800191433736
1,2,0.330164455129125
2,1,0.45114501085526
3,1,-0.226056483407522
1,3,0.401452043423127
2,1,0.418783025334085
1,3,0.362936453351652
3,1,0.415061019102875
3,1,0.119242930364593
1,2,0.213901675591719
1,2,0.377564860490683
2,1,0.379899874923008
1,2,0.300609177724856
2,1,0.158332465415635
1,3,-0.0449784658688596
2,1,0.532156924152627
1,3,0.423742434887973
1,2,0.263285874160618
3,1,0.0592854976826827
1,2,0.135557543846486
3,1,-0.073104339885212
3,1,0.437079798497248
3,1,0.247303687625021
2,1,0.382575811464259
1,2,0.242032533579713
1,2,0.389879175174875
1,2,0.29932696824259
1,2,0.363062278936701
3,1,0.0895789531320518
1,2,0.321562995585976
2,1,0.418783025334085
3,1,0.305570232872863
2,1,0.200105276405661
1,2,0.301169191653727
2,1,0.280218342687479
1,2,0.145468921739172
3,1,0.43878729217491
2,1,0.492590501830697
1,2,0.0620046513327999
1,2,0.150246498850163
2,1,0.198533376657701
2,1,0.468743872226552
3,1,0.283957333155116
2,1,0.151927869446104
2,1,0.303712864000295
3,1,-0.152953066360055
3,1,0.315245518957033
2,1,0.532760267733256
3,1,0.3585943202
3,1,0.313779526120038
2,1,0.506642751071979
2,1,0.478711116563059
2,1,0.32385249833664
1,2,0.0782294708497787
3,1,0.164615303060992
2,1,0.380101899223885
2,1,0.516823986883981
1,3,0.0877802770658692
1,3,0.15377236665273
2,1,0.418783025334085
2,1,0.532156924152627
2,1,0.292304825396998
3,1,-0.0355146462302912
3,1,0.338164209921563
2,1,0.188826417068042
1,3,0.0726445969055463
3,1,0.427923189798824
2,1,0.433832169774984
3,1,-0.111940862728114
3,1,0.412869221525173
2,1,0.205376609168399
3,1,0.106725061488164
2,1,0.184126509170604
2,1,0.205376609168399
3,1,0.412335229344743
1,2,0.479421921503595
2,1,0.294858847545576
2,1,0.492590501830697
1,2,0.40984935522865
2,1,0.52716724876013
3,1,0.440714556298675
1,2,0.283207088455723
3,1,-0.00498198836010905
1,2,-0.0265392357976395
2,1,0.532760267733256
1,2,-0.0490716607283686
2,1,0.337021388696851
1,2,0.338069115622886
3,1,0.1056775393245
3,1,0.33242473709242
1,2,0.458523449141988
1,2,0.440644554159888
3,1,0.401070302313898
3,1,0.399367883489038
2,1,0.530331020021723
3,1,0.389283841041018
1,2,-0.386229354781405
2,1,0.198533376657701
2,1,0.292763252230811
3,1,0.230773412595197
3,1,-0.192800793523766
2,1,0.522682177605267
1,2,0.474548807647116
3,1,0.0871544107938535
1,2,0.161058371702099
2,1,0.135264023802812
3,1,-0.2237939214898
3,1,0.398101445165803
2,1,0.262200431621458
1,2,0.331557598193528
3,1,0.371443371162327
1,2,0.481565425860241
1,3,0.250248690768188
1,2,0.455931916401999
3,1,0.452958407053662
3,1,0.440253863186965
2,1,0.169138522160182
2,1,0.465641813105702
3,1,-0.318471744762027
2,1,0.512806155932414
1,2,0.459637529079006
1,2,0.0510738203471497
1,2,0.208082493069216
3,1,0.00666455801697953
2,1,0.530331020021723
2,1,0.379899874923008
3,1,0.207662466158988
1,2,0.418172480909431
2,1,0.17415609907173
2,1,0.509591798766497
3,1,0.430110689805862
2,1,0.516823986883981
1,2,-0.264030492697675
2,1,0.490434419865871
2,1,0.290082380538507
1,3,0.352660402186211
2,1,0.451581865074578
1,2,0.350123593291416
2,1,0.532156924152627
3,1,-0.122270636815743
2,1,0.418783025334085
2,1,0.243657353967102
1,2,0.364069558240206
3,1,0.462452258726199
2,1,0.435404235098266
2,1,0.500779110748341
1,2,0.283293689213199
3,1,-0.319121203557692
1,2,0.353848978109644
1,2,-0.105724134402054
2,1,0.530076146943867
1,2,0.241415795890972
2,1,0.250393480938772
1,3,0.360986204678801
2,1,0.18696884468091
2,1,0.512806155932414
1,2,0.28048389730764
1,2,0.315356137867503
2,1,0.51833273089905
2,1,0.418783025334085
3,1,-0.233883216426001
3,1,0.395786814794519
1,3,0.213974915449726
3,1,0.421557848333479
1,3,0.195406777805258
3,1,-0.135692968860229
2,1,0.530331020021723
2,1,0.401249512540434
2,1,0.433832169774984
1,2,-0.0327528541681409
1,3,-0.0658939777978051
1,3,-0.041168163621982
1,2,0.323580821319854
1,2,0.424913541575368
3,1,0.413948248445195
3,1,0.210505861477024
2,1,0.523091959552908
1,2,0.0447121764604905
2,1,0.239497161481429
2,1,0.205376609168399
1,3,0.292850219705426
2,1,0.522682177605267
2,1,0.435404235098266
2,1,0.463235029851742
3,1,-0.00897997193288756
2,1,0.433832169774984
1,2,0.265384705226278
1,2,0.402263786142716
2,1,0.303712864000295
3,1,-0.194067718539032
1,2,0.433467741274829
2,1,0.435404235098266
3,1,0.282638546103914
1,2,0.359904122143016
3,2,0.157413169849274
2,1,0.29433811092847
3,1,-0.177552983570957
1,3,0.325845937130568
2,1,0.250706513862716
1,2,0.351879074271336
3,1,-0.33296820648738
2,1,0.532760267733256
1,3,0.151480749760048
3,1,-0.0923577875234035
2,1,0.271614901621563
3,1,0.386865391254574
1,2,0.212072246873034
2,1,0.280218342687479
2,1,0.52716724876013
3,1,-0.257042861577949
2,1,0.532760267733256
3,1,0.0883104243241494
1,3,0.384301874933143
1,3,0.166833971996068
2,1,0.532760267733256
2,1,0.243657353967102
2,1,0.388779350745312
2,1,0.530076146943867
1,3,0.0132741231806293
1,2,0.468755707675411
1,2,0.20886826962483
3,1,0.315342281381249
2,1,0.224133898245859
2,1,0.484922787612725
2,1,0.0722871850666656
3,1,0.235078667884098
3,1,0.397911383659506
1,2,0.445903353013062
3,1,0.443757611262155
3,1,0.302784356731973
1,2,0.340596287900481
1,3,0.192982254110312
3,1,0.0991747073850599
2,1,0.484922787612725
3,1,0.445544779162217
1,2,0.386967875546789
1,2,0.139273767292143
1,2,0.36285059983091
2,1,0.151927869446104
2,1,0.388779350745312
1,2,0.163302982510603
3,1,-0.0247373801122079
2,1,0.500779110748341
2,1,0.362411541231215
3,1,0.364634753088871
3,1,0.129060683194104
2,1,0.527049650908512
3,1,0.332017390611345
2,1,0.527049650908512
2,1,0.283526649711787
1,2,0.474493554903913
1,2,0.427571130450061
1,2,0.338009897368451
2,1,0.32385249833664
2,1,0.213919027169873
1,2,0.257595908550917
2,1,0.418783025334085
2,1,0.224272905475483
1,2,0.109276877056889
2,1,0.34385109546168
1,2,0.292896022112032
2,1,0.353790599081642
2,1,0.499896134717532
3,1,0.408932322671991
2,1,0.523091959552908
1,2,0.0682867112733899
2,1,0.500779110748341
1,2,0.222177128578249
3,1,-0.308916093279695
2,1,0.532016721206185
2,1,0.51833273089905
2,1,0.527049650908512
2,1,0.478711116563059
1,2,0.310393859043968
2,1,0.424851706054443
3,1,0.253010257356953
2,1,0.303712864000295
3,1,0.460367490168218
2,1,0.240934360380862
2,1,0.523091959552908
2,1,0.0364667969669735
1,2,0.432655611970811
1,2,0.271358514878989
1,2,-0.0451119331620537
3,1,0.316974364619212
2,1,0.509591798766497
1,3,0.151785857998602
2,1,0.523091959552908
3,1,0.352738415786338
2,1,0.303712864000295
3,1,0.0431668935304642
1,2,-0.0509927572188936
2,1,0.509591798766497
1,2,0.180246744265889
2,1,0.522682177605267
3,1,-0.00996471985780851
2,1,0.523091959552908
1,2,0.131303672952061
2,1,0.151927869446104
2,1,0.160686168531345
2,1,0.512806155932414
2,1,0.240934360380862
2,1,0.34385109546168
2,1,0.44274184869936
1,3,0.473219041097663
2,1,0.290082380538507
1,2,0.463243171690513
1,2,0.164446870478808
2,1,0.283963621755697
3,1,0.0936477398932194
3,1,0.189589525206182
1,3,0.208260515070036
2,1,0.530331020021723
2,1,0.484922787612725
2,1,0.401249512540434
2,1,0.38274480971059
3,1,0.413902843459656
2,1,0.287263232819152
3,1,0.37071806861696
2,1,0.203549020662317
2,1,0.52716724876013
3,1,0.327557559542566
1,3,0.396104090303033
3,1,0.109941277539914
1,2,0.290608566024671
1,2,0.10679081384847
3,1,0.412916954345601
3,1,0.10648247324117
2,1,0.451581865074578
3,1,0.383232932957049
2,1,0.34385109546168
3,1,0.199187590650294
2,1,0.500779110748341
2,1,0.532016721206185
1,2,0.229842675892027
3,1,0.0846152558595191
2,1,0.290082380538507
2,1,0.523091959552908
2,1,0.371100198478105
3,1,0.405636259159484
1,3,0.369222707812007
2,1,0.290082380538507
3,1,0.343708413168851
2,1,0.492590501830697
1,2,0.396659465695106
2,1,0.292763252230811
1,2,-0.438086486152352
1,2,0.410466752662381
2,1,0.530076146943867
1,3,0.292989568259346
2,1,0.52716724876013
3,1,0.0464304369346681
1,2,0.395082197877754
2,1,0.34385109546168
3,1,0.330362715335933
1,2,0.15015110725892
1,2,0.288969593545649
2,1,0.530331020021723
1,2,0.358413131569737
2,1,0.478711116563059
3,1,0.218582153680531
1,2,0.320096496303429
2,1,0.28234973456895
2,1,0.532016721206185
2,1,0.478711116563059
3,1,-0.0352819472256259
2,1,0.293934336328259
2,1,-0.0119050051739077
3,1,0.273975372741353
3,1,0.173072451977955
2,1,0.512806155932414
2,1,0.401249512540434
1,3,0.213348347351555
3,1,0.256431634863866
1,2,0.478206195574674
3,1,0.437456991091017
2,1,0.293934336328259
3,1,0.262481105834341
