"cluster","neighbor","sil_width"
1,2,0.042288075357691
3,2,0.404173046858686
1,2,0.555510482122107
2,1,0.382900851949818
2,1,0.336380629689184
1,2,0.539052707359646
1,2,0.316778318058816
2,1,0.308973932662318
1,2,0.516365744870561
2,1,0.268330307633139
1,2,0.363307824477805
2,1,0.178301559362303
2,1,0.434943942819782
1,2,0.202776106364313
1,2,0.473078287382099
1,2,0.260285482736987
2,1,0.22756345215765
1,2,0.51046183815661
1,2,0.532849672576404
1,2,0.556613518701924
1,2,0.216938266680796
1,2,0.260285482736987
2,1,0.198561264214622
1,2,0.35970148456391
1,2,0.555223475846625
3,2,0.142226524069815
2,3,0.479126518040515
1,2,0.555510482122107
1,2,0.446044679727056
2,3,0.279805573843179
1,2,0.513962231973271
1,2,0.539052707359646
2,1,0.505881822307173
1,2,0.431800471857603
1,2,0.538404677676516
3,2,0.476807864421927
2,3,0.227241724298982
3,2,0.424931866571153
1,2,0.442770352693611
2,3,0.384548013094592
2,1,0.217052553419912
2,1,0.378830190849869
1,2,0.391962206403407
1,2,0.2468342343988
1,2,0.549122707980193
1,2,0.486816926034295
1,2,0.0681749044272409
3,2,0.475113905466005
1,2,0.366365913632309
1,2,0.556483392642506
3,2,-0.0593092734948864
3,2,0.2785033179944
2,1,0.427684640155421
1,2,0.521626059873923
1,2,0.357026536392381
1,2,0.426367555740559
3,2,0.351523131760207
2,3,0.461765044082209
1,3,0.17913115787587
3,2,0.149649967153437
1,2,0.553186726482342
2,1,0.40296630364981
3,2,0.0336520485579278
2,3,0.138243985975908
1,2,0.217702406550789
2,3,0.35025994009664
2,3,0.114085989729832
1,2,0.426367555740559
1,2,0.350598337067589
1,2,0.538404677676516
2,1,0.23532094463986
2,3,0.221721542187101
2,1,0.00675799943963896
1,2,0.549122707980193
2,1,0.17118678239401
3,2,0.438782815232767
3,2,0.31688104533817
3,2,0.183575568101075
1,2,0.366365913632309
1,2,0.257555965398024
2,1,0.523691270805825
1,2,0.51046183815661
3,2,0.402514876249013
3,2,0.460048493783508
1,2,0.549122707980193
1,2,0.532849672576404
2,1,0.235943983990012
1,2,0.486816926034295
3,2,0.35302994951478
2,1,0.329789365589652
2,1,0.491405389466017
1,2,0.130116268466507
2,1,0.185328574560838
1,2,0.511319066862224
1,2,0.538404677676516
1,2,0.213118504635777
2,1,0.22439686377781
2,3,0.166343864183507
1,2,0.298799188817075
2,3,0.115150965120011
1,2,0.320254897665403
1,2,0.521626059873923
3,2,0.160772700859668
2,3,0.475539996925841
1,2,0.530661862904801
2,1,0.0264930060687907
3,2,0.179016135791301
1,2,0.518464849746039
1,2,0.28486153174254
1,2,0.267539356160123
3,2,0.423091908940517
3,2,0.428227728523174
1,2,0.305790391986582
1,2,0.142959339977978
1,2,0.552725174210325
2,3,0.369826210077609
1,2,0.278096817670523
2,1,0.25558573418008
2,1,0.178919213642382
1,2,0.458415060265011
3,2,0.29482206649257
3,2,0.468433344261538
2,1,0.222435364642578
3,2,0.183282286142597
2,1,0.379297538985207
1,2,0.525945695225947
1,2,0.409385065326515
3,2,0.0129622759772533
2,3,0.31179733958334
2,1,0.217198604102419
2,1,0.104814783511819
1,2,0.511319066862224
1,2,0.51046183815661
1,2,0.501964003971558
2,1,0.475759686822287
1,2,0.555223475846625
2,3,0.106862164956533
2,1,0.3421206758136
3,2,0.311281384241211
2,1,0.362848449085091
1,2,0.556613518701924
2,1,0.410379442482497
1,2,0.544727883682668
1,2,0.458415060265011
2,1,0.410994535692917
2,1,0.387161029196313
3,2,0.440040473856038
3,2,0.392910754287228
2,1,0.185407165796534
1,2,0.518464849746039
1,2,0.544727883682668
2,3,0.203604229504076
3,2,0.4567910524148
1,2,0.122958479289462
2,1,0.507828164891258
3,2,0.351550896981204
1,2,0.356286259478183
1,2,0.544727883682668
1,2,0.544727883682668
1,2,0.555510482122107
1,2,0.555510482122107
3,2,0.41936873543854
1,2,0.338196842972442
1,2,0.544727883682668
1,2,0.556483392642506
1,2,0.363867246395051
2,1,0.508895576501558
2,1,0.396081500274346
2,3,0.0642056680955888
2,1,0.218694080450768
1,2,0.544727883682668
1,2,0.368907662206589
2,1,0.357545949409449
3,2,0.432947343919894
2,1,0.511596879358358
3,2,0.130061661964712
1,2,0.455766888003361
1,2,0.458415060265011
1,2,0.549594028845674
2,1,0.149928331790015
1,2,0.365706847695787
2,1,0.46533941387896
2,3,0.408770704286484
1,2,0.271161978113616
3,2,0.439069725085836
1,2,0.446044679727056
1,2,0.555510482122107
1,2,0.555223475846625
3,2,0.453041701472505
1,2,0.555510482122107
1,2,0.267539356160123
2,1,0.147796803421051
1,2,0.246261597587974
1,2,0.320254897665403
3,2,0.282344811249381
2,1,0.357653213627493
2,3,0.375468565300305
1,2,0.0086039038685357
2,1,0.15819504718086
3,2,0.404662220179633
2,1,0.504434026391485
2,1,0.360183152085324
3,2,0.368847211679906
2,1,0.0421726089003447
1,2,0.341685548091326
2,1,0.240687150956179
1,2,0.387724466974771
1,2,0.556613518701924
2,3,0.0659790933878976
1,2,0.473078287382099
3,2,0.486627728245304
1,2,0.530661862904801
1,2,0.555223475846625
1,2,0.486816926034295
1,2,0.356286259478183
2,3,0.205309593035669
2,1,0.408363633748577
3,1,0.0598162766575265
1,2,0.387724466974771
1,2,0.465382888683006
2,1,0.415190641754125
1,2,0.264302897021156
1,2,0.549122707980193
2,3,0.436808620136
1,2,0.244339763537691
3,2,0.350412252979753
2,1,0.261093056683595
2,1,0.290266546608244
1,2,0.409385065326515
3,2,0.404841166780294
1,2,0.553186726482342
1,2,0.511319066862224
1,2,0.556483392642506
2,3,0.50171375318129
2,1,0.206532383536767
2,1,0.407873625532763
1,2,0.544727883682668
2,1,0.37943507669927
1,2,0.407051638520724
1,2,0.549594028845674
2,1,0.515341210949212
1,2,0.357026536392381
3,2,0.431991749256153
2,1,0.361092679976197
1,2,0.499665348382281
1,2,0.458415060265011
3,2,0.47445173024335
1,2,0.553186726482342
2,3,0.501496192059783
3,2,0.371804341177218
2,1,0.340757966949436
2,1,0.366375911166888
2,3,0.33600808684647
2,1,0.453882948896487
2,1,0.423766799038884
3,2,0.0990770935673436
3,2,0.434867240369389
2,1,0.361213365637612
1,2,0.555223475846625
2,1,0.331543790757756
2,3,0.348967681939433
1,2,0.474846445710225
1,2,0.549594028845674
3,2,0.435134172151134
1,2,0.474846445710225
1,2,0.549122707980193
1,2,0.233957336644182
2,1,0.0578627163276835
3,2,0.299996256987591
1,2,0.51046183815661
2,1,0.464832224027506
2,1,0.379416471462121
1,2,0.544517713976116
3,2,0.193525830930928
1,2,0.426367555740559
3,2,0.360255871446533
1,2,0.217702406550789
3,2,0.484426328898696
2,1,0.498659138709918
1,2,0.552725174210325
1,2,0.363307824477805
1,2,0.455766888003361
2,1,0.195421164477491
3,2,0.260450861050835
2,1,0.47648582848958
1,2,0.486816926034295
2,1,0.443212010154624
1,2,0.556613518701924
2,3,0.33712892043136
1,2,0.556483392642506
2,1,0.3552122367725
1,2,0.525945695225947
1,2,0.331812687734988
1,2,0.556483392642506
1,2,0.407051638520724
1,2,0.391962206403407
1,2,0.446044679727056
1,2,0.525945695225947
3,2,0.170094648778923
2,3,0.38437152117849
3,2,0.4642807198079
2,3,0.123889216328054
2,1,0.182464487734017
3,2,0.408065089113582
1,2,0.493155491060233
1,2,0.366365913632309
1,2,0.217702406550789
2,1,0.0482327545557715
3,2,0.465502111240492
1,2,0.486816926034295
3,2,0.467689067349556
1,2,0.493155491060233
1,2,0.458415060265011
1,2,0.544517713976116
1,2,0.250555020234213
2,1,0.320507781085685
2,3,0.446878991271744
2,3,0.248550299236922
3,2,0.476245957473005
2,1,0.160032668745472
1,2,0.556483392642506
1,2,0.127302746552425
2,3,0.397435591762139
2,1,0.325998915162871
2,1,0.00606188276369212
3,2,0.283536075693206
2,1,0.296681222867184
3,2,0.37357533204282
1,2,0.0271225855401918
3,2,0.195131820376446
1,2,0.538404677676516
1,2,0.109538768515455
1,2,0.391962206403407
2,3,0.245249765216295
2,3,0.14641744373755
1,2,0.544727883682668
1,2,0.453673392251968
3,2,0.471096016817829
2,3,0.42032587336401
1,2,0.350598337067589
2,3,0.130630869527087
3,2,0.419966642174576
1,2,0.521626059873923
1,2,0.446044679727056
3,2,0.394828962084049
1,2,0.553186726482342
3,2,-0.0713822983824861
1,2,0.530661862904801
2,3,0.19828614264757
2,3,0.365270868878784
1,2,0.286645883579343
2,3,0.295297221886822
1,2,0.436298006318002
3,2,0.325069669706699
3,2,0.0328895417561901
2,3,0.454313762588962
1,2,0.0569394220818244
1,2,0.351955650974872
1,2,0.499665348382281
1,2,0.166943172389604
1,2,0.493155491060233
3,2,0.472406880486891
1,2,0.100601639467762
1,2,0.331812687734988
1,3,0.113602300188357
1,2,0.391962206403407
2,1,0.304243391517366
2,1,0.416954000578528
1,2,0.499665348382281
2,3,0.108193765628736
2,1,0.354512407217447
3,2,0.470578524676844
1,2,0.501964003971558
3,2,0.394527862171568
1,2,0.555510482122107
1,2,0.298950035234746
2,1,0.300946853770847
3,2,0.134045879638786
1,2,0.556613518701924
3,2,0.165599993158971
3,2,0.24188189304033
1,2,0.271161978113616
1,2,0.511319066862224
1,2,0.366533618418073
1,2,0.302436313856584
1,2,0.555510482122107
2,3,0.207843740326073
3,2,0.448418190908729
2,1,0.496401544148717
2,3,0.368566913713536
1,2,0.442770352693611
2,3,0.492879017550072
1,2,0.35460763004065
2,1,0.096324237819282
2,1,0.288135894485056
2,3,0.34619585752744
2,1,0.423659219936436
1,2,0.0711623965358917
1,2,0.338196842972442
1,2,0.486816926034295
3,2,0.149291643039974
3,2,0.0839651075381005
3,2,-0.0581245584383563
3,2,0.334988444133904
2,3,0.500985604674422
2,1,0.16150515207418
1,2,0.208168742853992
2,1,0.450427279736316
2,3,0.42768270330633
1,2,0.0820469764323634
1,2,0.458415060265011
3,2,-0.0522230612797548
1,2,0.352679892999272
1,2,0.556483392642506
2,1,0.352198541712237
1,2,0.521626059873923
2,1,0.496405024467131
2,1,0.185062966857735
1,2,0.217702406550789
1,2,0.553186726482342
3,2,0.267633959488274
3,2,0.477272902737791
1,2,0.555510482122107
3,2,0.426966925731569
3,2,0.389181511892367
1,2,0.549594028845674
3,2,0.303383034946215
2,1,0.511607342550252
2,3,0.269299200414707
3,2,0.3514811803609
3,2,0.039191751433056
2,1,0.388736791025197
3,2,0.0948940468725341
2,1,0.0945477780295491
3,2,0.176723970552881
1,2,0.538404677676516
1,2,0.311370810764789
2,1,0.231405335648031
2,1,0.237219162739894
1,2,0.302436313856584
1,2,0.530661862904801
1,2,0.521626059873923
1,2,0.442770352693611
1,2,0.436298006318002
3,2,-0.0520653532716025
1,2,0.538404677676516
1,2,0.250555020234213
2,1,0.233466345139633
2,1,0.496675942885632
3,2,0.363819225595299
1,2,0.499665348382281
2,3,0.23641886193745
3,2,0.418184972794307
1,2,0.21388905008479
1,2,0.356286259478183
2,1,0.0822439024005324
3,2,0.0352864239797029
1,2,0.436298006318002
2,1,0.483379170350825
2,1,0.0976030489914819
1,2,0.549122707980193
1,2,0.556483392642506
2,3,0.448414001683049
2,3,0.372997129238428
2,1,0.403597483173249
1,2,0.51046183815661
3,2,0.293478852497698
1,2,0.298069628593771
2,1,0.136031812740427
3,2,0.461547895601812
1,2,0.511319066862224
1,2,0.348407160950696
2,3,0.398849161915036
2,1,0.0418328906568168
1,2,0.530661862904801
2,3,0.113370925571842
1,2,0.416773513399025
1,2,0.499665348382281
2,1,0.314650782345236
1,2,0.521626059873923
2,3,0.122779617924389
3,2,0.421243263098297
2,1,0.355536459023489
3,2,0.458054196084048
1,2,0.473078287382099
1,2,0.374237069386471
2,1,0.368325929539035
1,2,0.486816926034295
3,2,0.377136887198958
3,2,-0.011003071261288
3,2,0.33248923648601
2,3,0.496035825948977
2,3,0.207886033198089
1,2,0.357107851312306
1,2,0.331812687734988
1,2,0.391962206403407
1,2,0.365706847695787
1,2,0.225623231173954
1,2,0.518464849746039
2,1,0.166257009434822
2,3,0.207196413875363
1,2,0.501964003971558
2,1,0.435609254811658
2,1,0.261600392341948
1,2,0.190805738977925
1,2,0.458415060265011
2,1,0.275597884018506
1,2,0.118225065507219
1,2,0.549594028845674
1,2,0.202776106364313
2,1,0.0588307815288908
1,2,0.442770352693611
1,2,0.458415060265011
1,2,0.525945695225947
2,1,0.324141616055821
1,2,0.356286259478183
1,2,0.51046183815661
3,2,0.0180295980280307
1,2,0.553186726482342
1,2,0.465382888683006
1,2,0.341685548091326
1,2,0.518464849746039
1,2,0.518464849746039
1,2,0.136977686642566
2,3,0.148025992269861
2,1,0.233845340438389
1,2,0.338452111899819
2,1,0.397072090641743
1,2,0.353051176750858
2,3,0.285466430153547
2,1,0.168821505144178
1,2,0.398688982342376
1,2,0.538404677676516
1,2,0.378258177058756
2,1,0.495740263138115
2,1,0.368105925908397
1,2,0.472481862862345
1,2,0.21388905008479
3,2,0.476944982325272
1,2,0.518464849746039
1,2,0.465382888683006
1,2,0.556613518701924
1,2,0.544517713976116
1,2,0.436699966468874
2,1,0.427290363650903
1,2,0.366533618418073
3,2,0.474650892251955
3,2,0.369490587041324
2,1,0.132356139070086
1,2,0.525945695225947
1,2,0.538404677676516
3,2,0.257901862268489
1,2,0.337745647213797
2,1,0.472128576592414
1,2,0.525945695225947
1,2,0.455766888003361
1,2,0.391962206403407
2,1,0.377918003615993
3,2,0.44396207326175
1,2,0.361001198536019
1,2,0.521626059873923
2,3,0.431268304531414
2,1,0.162707831983536
1,2,0.366365913632309
3,2,0.381177536243456
2,1,0.424767757632273
3,2,0.363932241790891
1,2,0.552725174210325
1,2,0.319172941606399
2,1,0.330043805269161
3,2,0.447959607117908
1,2,0.556483392642506
1,2,0.499665348382281
1,2,0.28486153174254
1,2,0.544727883682668
2,1,0.458807863128705
1,2,0.426367555740559
2,1,0.0622127066865668
1,2,0.458415060265011
2,1,0.254218138305666
1,2,0.544517713976116
3,2,-0.0404431645982648
1,2,0.555510482122107
2,1,0.29382175643505
2,1,0.0442274516806382
2,1,0.405140032527463
1,2,0.555510482122107
1,2,0.473078287382099
3,2,0.0500492050223889
3,2,0.472362870090832
1,2,0.530661862904801
2,3,0.347305573661404
1,2,0.332950218345247
2,3,0.259456529621791
2,1,0.518113932950804
2,3,0.125176557872534
2,3,0.383777853761477
1,2,0.416773513399025
1,2,0.217702406550789
1,2,0.426367555740559
1,2,0.397339320759612
1,2,0.555510482122107
1,2,0.34329076374366
3,2,0.433103173763168
1,2,0.261233800490751
2,3,0.145000111894405
2,1,0.400688272380499
2,1,0.486847899677391
3,2,-0.0292840434040517
1,2,0.426367555740559
1,2,0.21388905008479
2,1,0.262342045212369
1,2,0.397339320759612
3,2,0.322645416708715
1,2,0.334202777272432
1,2,0.538404677676516
2,1,0.387126186138577
3,2,0.305352058210173
1,2,0.483304666299641
3,2,0.440985636802898
1,2,0.555510482122107
1,2,0.518464849746039
1,2,0.532849672576404
2,3,0.487397653015031
2,3,0.37430616228122
2,3,0.201245145343294
1,2,0.51046183815661
3,2,0.441060704740336
3,2,0.456577797387043
2,1,0.148820961891556
1,2,0.484105018311193
2,1,0.343970304637183
3,2,0.495238536071152
1,2,0.538404677676516
1,2,0.538404677676516
1,2,0.28486153174254
3,2,0.485579235016301
1,2,0.493155491060233
2,3,0.28625084745785
1,2,0.553186726482342
2,3,0.37106097545465
2,1,0.26204359469796
1,2,0.00491244243976885
1,2,0.414987797436818
1,2,0.501964003971558
1,2,0.473015108143451
3,2,0.444105965376937
3,2,0.414736930533219
3,2,0.0615525485224038
1,2,0.312542635408738
3,2,0.13073388453603
1,2,0.302436313856584
1,2,0.525945695225947
3,2,0.398090969310933
2,1,0.161384409818351
1,2,0.320254897665403
1,2,0.338452111899819
1,2,0.170162791484694
2,1,0.275153293216432
2,1,0.507973452511033
1,2,0.538404677676516
3,2,0.288119216109906
2,1,0.457826434866918
3,2,0.478937994236174
2,1,0.219782976762127
1,2,0.442770352693611
2,3,0.380358602390971
1,2,0.539052707359646
2,1,0.26325619187703
1,2,0.0300495892574546
1,2,0.474846445710225
3,2,0.45304584259409
1,2,0.356286259478183
3,2,0.477914005851541
1,2,0.555510482122107
1,2,0.332950218345247
1,2,0.556613518701924
2,1,0.256058010779364
2,1,0.318060655688353
2,1,0.482088956340739
2,3,0.370624256796605
2,1,0.199043032603828
1,2,0.555223475846625
3,2,0.324851194201766
2,1,0.356255859334453
3,2,0.474502123646535
3,2,0.358037422189229
3,2,0.364999201805525
2,3,0.404802505671195
1,2,0.556613518701924
1,2,0.392746006403831
3,2,0.363205525602718
1,2,0.549122707980193
2,1,0.355380163721373
2,3,0.459714592710098
1,2,0.325611529005254
1,2,0.556483392642506
1,2,0.553186726482342
2,1,0.170414071195235
1,2,0.426367555740559
3,2,0.473289077389337
2,3,0.188823213482367
1,2,0.521626059873923
1,2,0.312542635408738
1,2,0.391962206403407
1,2,0.486816926034295
1,2,0.518464849746039
2,1,0.214525367360831
1,2,0.320563224539362
1,2,0.416773513399025
3,2,-0.0324668444288225
2,1,0.512443910277881
3,2,0.280662711214241
3,2,0.495864585020802
1,2,0.521626059873923
2,3,0.0853392681038296
1,2,0.484105018311193
1,2,0.465382888683006
1,2,0.526930030732338
1,2,0.544727883682668
3,2,0.476883585370914
1,2,0.409385065326515
2,1,0.19237491151258
2,1,0.221752001366242
2,1,0.190662384905714
1,2,0.524355115777332
1,2,0.499665348382281
1,2,0.549122707980193
2,3,0.321391439696843
1,2,0.322547478466482
2,1,0.445899992706625
3,2,0.314996719495988
3,2,0.380211954450576
2,3,0.26483773176939
1,2,0.538404677676516
2,3,0.476559139723015
2,3,0.280197192992982
3,2,0.00926682904005149
1,2,0.555223475846625
1,2,0.455766888003361
3,2,0.377019305481709
2,1,0.242127798837981
1,2,0.521626059873923
2,1,0.491045164985463
1,2,0.363867246395051
1,2,0.556483392642506
2,1,0.367813112985048
2,3,0.0641904443018656
2,3,0.287192306946809
1,2,0.549594028845674
1,2,0.0737251381648837
3,2,0.0865658700901606
3,2,-0.0574558578605718
1,2,0.532849672576404
2,1,0.299111046198672
1,2,0.391962206403407
1,2,0.348407160950696
2,1,0.343530212872432
3,2,0.388355562371538
3,2,0.249902713690761
2,3,0.396590160225438
1,2,0.395213144601145
2,1,0.439684324473348
1,2,0.518464849746039
1,2,0.426367555740559
1,2,0.442770352693611
1,2,0.302436313856584
2,1,0.486616589010227
1,2,0.0579716762194093
1,2,0.555510482122107
1,2,0.310146851007056
3,2,0.482701713564265
1,2,0.426367555740559
1,2,0.365274571689304
2,1,0.376685063320673
1,2,0.274915744339887
1,2,0.473078287382099
3,2,0.496351267070275
1,2,0.544727883682668
1,2,0.555510482122107
1,2,0.361001198536019
1,2,0.397339320759612
2,1,0.332799693783182
3,2,0.442660197629112
1,2,0.544517713976116
2,1,0.461862613664083
1,2,0.474846445710225
1,2,0.544517713976116
3,2,0.40478868578923
3,2,0.129084287480814
3,2,0.295290828799534
3,2,0.479679006862867
1,2,0.539052707359646
3,2,0.410000471819388
2,3,0.213213167871235
2,1,0.414074086187972
3,2,0.326546988575134
1,2,0.337745647213797
3,2,0.410841187184381
2,1,0.497073533438219
1,2,0.213161164671598
2,1,0.479001396853529
1,2,0.442770352693611
1,2,0.144759610185646
3,2,0.0179302573868624
3,2,0.474834772792001
2,3,0.222173359902335
2,1,0.344030364579866
2,3,0.426752359112111
2,1,0.141952407971131
2,1,0.462272769802638
2,1,0.12837400404788
2,3,0.224220151241954
2,1,0.382011136403149
1,2,0.486816926034295
1,2,0.458415060265011
1,2,0.465382888683006
1,2,0.530661862904801
3,2,0.390356559962193
2,3,0.458743122041564
1,2,0.556613518701924
3,2,0.477144818128271
1,2,0.217702406550789
2,1,0.410117385679741
2,1,0.0755548285561973
1,2,0.555223475846625
1,2,0.409385065326515
2,3,0.449090260285791
2,1,0.335394661579392
1,2,0.308456072187345
1,2,0.458415060265011
2,3,0.123362557603995
1,2,0.511319066862224
3,2,0.137159214656826
1,2,0.366365913632309
1,2,0.549594028845674
2,1,0.414827379165921
3,2,0.263134849581457
3,2,0.442365667019857
1,2,0.538404677676516
3,2,0.370018861693157
3,2,0.305120888322134
1,2,0.549594028845674
3,2,-0.0440178226283122
1,2,0.493155491060233
1,2,0.521626059873923
1,2,0.298950035234746
1,2,0.538404677676516
2,1,0.242019753629793
1,2,0.458415060265011
1,2,0.325611529005254
3,2,0.308810281091585
1,2,0.368907662206589
2,1,0.517500738426907
1,2,0.539052707359646
1,2,0.556613518701924
1,2,0.539052707359646
1,2,0.511319066862224
2,1,0.496869184598789
3,2,0.326372581845788
1,2,0.409385065326515
3,2,0.416903068492376
1,2,0.532849672576404
1,2,0.544517713976116
1,2,0.501964003971558
2,1,0.457109996503992
1,2,0.511319066862224
1,2,0.532849672576404
2,3,0.506121157461406
1,2,0.363867246395051
3,2,0.261452974575299
1,2,0.416773513399025
1,2,0.544517713976116
1,2,0.34329076374366
1,2,0.310146851007056
3,2,0.196845532632299
3,2,0.222017653557421
1,2,0.539052707359646
1,2,0.278096817670523
1,2,0.553186726482342
1,2,0.331812687734988
3,2,0.400032143812124
2,3,0.303976473884536
3,2,0.00285477386137905
3,2,0.131811002307293
1,2,0.556483392642506
2,1,0.330762295456287
2,1,0.448315041215663
1,2,0.250555020234213
1,2,0.426367555740559
1,2,0.465382888683006
1,2,0.391962206403407
2,1,0.255259818865813
2,3,0.326413964818941
2,3,0.197826966967505
2,3,0.362915683954706
1,2,0.532849672576404
2,1,0.409422338703456
1,2,0.549594028845674
1,2,0.539052707359646
2,1,0.343650402356071
1,2,0.436298006318002
2,3,0.431891086179831
2,3,0.453139788565344
1,2,0.331812687734988
1,2,0.310146851007056
3,2,0.117642726013599
2,1,0.401814772490766
1,2,0.220754299851321
1,2,0.455766888003361
2,1,0.37443015007329
2,1,0.506085387036571
1,2,0.499665348382281
2,1,0.429316900463065
1,2,0.320254897665403
3,2,-0.0420608269388681
1,2,0.267539356160123
3,2,0.235438448941925
1,2,0.278096817670523
3,2,0.133722763377862
3,2,0.436046610161301
1,2,0.556613518701924
3,2,0.289930646542126
1,2,0.278096817670523
1,2,0.521626059873923
1,2,0.538404677676516
1,2,0.387724466974771
1,2,0.337745647213797
1,2,0.552725174210325
1,2,0.374237069386471
2,1,0.310741501239018
1,2,0.378258177058756
2,1,0.472434908837476
1,2,0.217702406550789
1,2,0.532849672576404
2,3,0.211056484184634
1,2,0.474846445710225
1,2,0.553186726482342
1,2,0.310146851007056
3,2,0.0555339987593992
2,1,0.22768846937894
3,2,0.430347422099505
2,3,0.133887968316119
3,2,0.28087504726299
3,2,0.257913506530641
1,2,0.416773513399025
1,2,0.555510482122107
3,2,0.461425294427672
1,2,0.351955650974872
2,1,0.124315428720511
1,2,0.330046342013566
3,2,0.37147530900053
1,2,0.348407160950696
2,1,0.296646584842078
1,2,0.407051638520724
1,2,0.307913583132835
1,2,0.532849672576404
2,3,0.232984976968229
1,2,0.365706847695787
1,2,0.51046183815661
1,2,0.0737048957237286
3,2,0.449010053707779
2,3,0.0698585998670869
2,3,0.329045316836114
1,2,0.555223475846625
3,2,-0.0490640750614438
2,1,0.251956979603022
2,3,0.297596684962019
2,1,0.270366969205337
1,2,0.435835113787015
3,2,0.224665588307845
2,1,0.0626508643348494
2,3,0.233360093976398
1,2,0.480254263588591
1,2,0.320254897665403
1,2,0.552725174210325
1,2,0.217702406550789
3,2,0.480745535739981
1,2,0.552725174210325
2,3,0.327111558183655
2,1,0.282146772166255
2,1,0.0977166382315482
2,1,0.362436620381214
2,1,0.405357140062474
1,2,0.320254897665403
3,2,0.31181360069646
1,2,0.486816926034295
1,2,0.312542635408738
2,3,0.394929461359568
3,2,-0.0645749766627714
3,2,0.272540534445279
1,2,0.458415060265011
1,2,0.416773513399025
1,2,0.387724466974771
1,2,0.532849672576404
1,2,0.553186726482342
2,1,0.509434962543569
2,1,0.401366563453677
1,2,0.553186726482342
2,1,0.106763495382448
3,2,0.255758751586941
3,2,0.364611597477157
3,2,0.349193899246253
2,1,0.226399641121554
3,2,0.104766829493746
1,2,0.555223475846625
1,2,0.465382888683006
3,2,0.333409749370917
3,2,0.326015809181595
1,2,0.391962206403407
3,2,0.0340660099442157
1,2,0.348407160950696
1,2,0.556483392642506
1,2,0.555223475846625
3,1,0.139027710169292
3,2,0.306895191631671
1,2,0.555223475846625
1,2,0.0184921777507924
2,3,0.512853534006205
1,2,0.539052707359646
1,2,0.458415060265011
1,2,0.34329076374366
2,3,0.112141644423787
1,2,0.35970148456391
1,2,0.337745647213797
1,2,0.549122707980193
1,2,0.556483392642506
2,1,0.412112394388615
1,2,0.518464849746039
3,2,0.373739622053669
1,2,0.436298006318002
2,3,0.497634011805786
1,2,0.442770352693611
1,2,0.305790391986582
2,1,0.00158962824022354
1,2,0.555223475846625
1,2,0.34329076374366
1,2,0.484105018311193
1,2,0.285052879206704
3,2,0.420166223223671
1,2,0.356286259478183
3,2,-0.0138417143787017
2,1,0.249229140607936
1,2,0.237943187737984
2,1,0.496589993580409
1,2,0.217702406550789
1,2,0.556613518701924
1,2,0.250855796149053
1,2,0.501964003971558
1,2,0.473078287382099
2,1,0.223071088517038
1,2,0.539052707359646
1,2,0.407051638520724
2,1,0.307666440397931
1,2,0.555510482122107
2,3,0.0820316234487326
1,2,0.356286259478183
2,3,0.510142378258746
2,3,0.301385782708857
3,2,0.420717264558379
1,2,0.473078287382099
2,1,0.496070552114815
1,2,0.522707273215184
1,2,0.549594028845674
3,2,0.346246757936672
3,2,0.184445237455486
3,2,0.349654595523975
1,2,0.549594028845674
3,2,-0.00048635615727957
3,2,0.144186848521319
2,3,0.155200705340727
1,2,0.499665348382281
2,3,0.337277290893685
2,1,0.316809257398707
3,2,0.155667314189003
1,2,0.250555020234213
2,3,0.323398408721281
2,1,0.268701569526829
2,1,0.117800096057285
2,1,0.12636327483412
1,2,0.556613518701924
1,2,0.555223475846625
1,2,0.486816926034295
3,2,0.403008414130693
1,2,0.530661862904801
2,3,0.2030770750008
2,1,0.0486790369780748
3,2,0.456485838184912
1,2,0.521626059873923
2,1,0.155491775130141
1,2,0.442770352693611
3,2,0.200438112982798
3,2,0.425200690710922
2,1,0.216270464689781
1,2,0.208260527311057
3,2,0.365508149139509
3,2,0.452712086299774
2,1,0.482387234786718
1,2,0.549594028845674
2,3,0.334625899212485
2,1,0.47853572503887
3,2,0.371029282146913
1,2,0.338452111899819
3,2,0.0434461655079787
3,2,0.338298688356324
2,1,0.388552581404574
1,2,0.549594028845674
1,2,0.233957336644182
2,1,0.417190098994977
3,1,-0.0451311558905307
3,2,0.285845973162251
1,2,0.511319066862224
1,2,0.538404677676516
2,1,0.507415078962476
3,2,0.260137074114308
2,3,0.254568322714408
3,2,0.35253621928549
3,2,0.395745172767746
2,1,0.436625462448988
3,2,0.45612092421942
1,2,0.51046183815661
1,2,0.511319066862224
1,2,0.329473096085018
1,2,0.356286259478183
3,2,0.323628951409089
2,1,0.020612965524661
2,3,0.213347708866402
1,2,0.310146851007056
2,3,0.304778706023777
1,2,0.107954848110707
3,2,0.277041144315326
2,1,0.113759671394018
1,2,0.305790391986582
1,2,0.549594028845674
1,2,0.250881537733122
3,2,0.250829773787961
1,2,0.35970148456391
2,1,0.319807909234355
2,3,0.465689559593825
1,2,0.525945695225947
1,2,0.555223475846625
1,2,0.267539356160123
1,2,0.267539356160123
2,3,0.159710190803028
3,2,0.368924931656556
1,2,0.189046362298698
1,2,0.407051638520724
1,2,0.366365913632309
2,1,0.420332138810863
2,1,0.124000157028585
2,3,0.227735811041387
1,2,0.26969005930691
1,2,0.549594028845674
2,1,0.463570496271632
1,2,0.544727883682668
1,2,0.409385065326515
1,2,0.486816926034295
3,2,0.347438055901332
