"","id_cliente_enc","total_productos","productos_distintos","dias_activos","compras_por_semana","compras_entre_semana","compras_fin_de_semana","kmeans_cluster","hc_cluster"
"16017","6f2aa87413a7cd5caecf929527b24794",123,104,39,22.0769230769231,123,0,3,3
"16018","6f2c0e91c7f728dcdecebe086a3b204b",143,93,83,12.0602409638554,143,0,3,3
"16019","6f2cef0e4b2d879bc4a9b5c71488f308",122,79,57,14.9824561403509,122,0,3,3
"16020","6f2dcd2ecfa41369797574f404e59f05",28,28,0,28,0,28,1,2
"16021","6f2e7e99668f4d650bba5f80fa212507",75,47,77,6.81818181818182,56,19,2,1
"16022","6f2e987f790d787eec70842a3737016b",45,39,36,8.75,45,0,2,1
"16023","6f2ffc8338bdfd6ea928c9718df98fc3",29,20,49,4.14285714285714,0,29,2,1
"16024","6f30c171ce92d7b56e5507e86eb02b28",28,28,0,28,28,0,1,2
"16025","6f34cec3fce423d60cbfbafe9453f59c",41,41,0,41,0,41,1,2
"16026","6f354d3f4dfc584a9ab22f45ad165237",119,80,30,27.7666666666667,119,0,3,3
"16027","6f3561cd0449c49bcd15388f2d72a571",155,98,60,18.0833333333333,155,0,3,3
"16028","6f37dcb8c74dbcbdbd4c09fb85591ca3",200,80,84,16.6666666666667,200,0,3,3
"16029","6f37ee05f5cd9b34fa3d0d9b009bbe02",50,50,0,50,0,50,1,2
"16030","6f39b751ed03030eba42ee0e037f4f00",52,52,0,52,52,0,1,2
"16031","6f39f531982951bef7c28bbe46295af8",35,35,0,35,35,0,1,2
"16032","6f3a9ac7b7dcae2431f021b361de5082",39,39,0,39,39,0,1,2
"16033","6f3c9153d45c1ba6cbb6efee459224f5",27,21,42,4.5,0,27,2,1
"16034","6f4718c0ac607d8eb9c650c99619df6b",28,28,0,28,28,0,1,2
"16035","6f484f5f503338982fec6e08e1c7ccac",21,21,0,21,0,21,1,2
"16036","6f4911d26ae776c17816401dc1733c3b",52,32,71,5.12676056338028,52,0,2,1
"16037","6f4a2ab183a055a41aa831566a29d6f2",48,35,33,10.1818181818182,48,0,2,1
"16038","6f4abcd4a344181ef3d512d6b9a35dfe",48,37,10,33.6,48,0,1,2
"16039","6f4c92142bf042c3048d7a8a435b8480",216,139,81,18.6666666666667,216,0,3,3
"16040","6f515f3bad58ff20b5a0fe14473787ee",28,28,0,28,28,0,1,2
"16041","6f52b5bf1670b6d4c27d21d2cf376adf",8,8,0,8,8,0,1,2
"16042","6f553dac0b57f259a60e271bf1fcc8a9",92,66,49,13.1428571428571,92,0,2,3
"16043","6f597043abe12542118ddb4291933a07",17,17,0,17,0,17,1,2
"16044","6f5ae6c5c27134c60179a3172714e0e2",104,66,30,24.2666666666667,50,54,2,3
"16045","6f5ca8af72346bf40dfca70669c389c9",95,73,21,31.6666666666667,95,0,3,3
"16046","6f5dc7d9c8e4ec36d745767a6cf112cc",95,53,46,14.4565217391304,95,0,2,3
"16047","6f5e9402f208985ce45fe42b0f48c100",10,10,0,10,10,0,1,2
"16048","6f5eafc878e0efad2b67d9f7ca1d4562",156,97,85,12.8470588235294,156,0,3,3
"16049","6f5eb050f051728f198ba0f604d0d43d",38,30,9,29.5555555555556,38,0,1,1
"16050","6f6199edc037ca359680f2b44599de56",117,90,75,10.92,117,0,3,3
"16051","6f62e67c4eb9c113148cc3c860f18790",117,95,43,19.046511627907,117,0,3,3
"16052","6f64115eadd6417d9e14e25bf66f4f0f",17,17,0,17,17,0,1,2
"16053","6f6868fb4ffefbe7b5e031ef301bd1e2",13,12,3,30.3333333333333,13,0,1,2
"16054","6f69174d86840588bc3d52dc256d19a0",42,34,57,5.15789473684211,42,0,2,1
"16055","6f6cfed57dbb7ebd44d5a1d36fa8db83",23,15,56,2.875,23,0,2,1
"16056","6f6db4f176d9673906ea41b5ecb11f95",29,29,0,29,29,0,1,2
"16057","6f6feaa229950be4914d359c8e967251",75,50,30,17.5,75,0,2,1
"16058","6f73a52c2005edcbad564adcc2ce6975",80,46,65,8.61538461538461,62,18,2,1
"16059","6f752d4df2374affde2234b2d7b4cae7",23,23,0,23,23,0,1,2
"16060","6f755496f2476217ce32e08c1f397a18",50,50,0,50,0,50,1,2
"16061","6f765b90f55ceaad73e7c9503a7cfec6",43,39,6,50.1666666666667,23,20,1,2
"16062","6f778afc019236924f26f973a7d587e8",52,52,0,52,52,0,1,2
"16063","6f79ee6f3ec73443d5f30a0909f3ce90",42,25,58,5.06896551724138,22,20,2,1
"16064","6f84ef1e411345cbe0705536039b7a8e",23,19,5,32.2,23,0,1,2
"16065","6f871e43891d326dd591720403f3e033",9,9,0,9,9,0,1,2
"16066","6f876ac3f136b15f2a3692666f5f952a",83,65,53,10.9622641509434,56,27,2,1
"16067","6f88e63f9953131156f1da497b8ca5f1",19,19,0,19,19,0,1,2
"16068","6f88f3c14d177b06f2c399c16d7f1577",129,85,87,10.3793103448276,82,47,3,3
"16069","6f8a591b906cf43168deaf4a676e7d70",37,31,41,6.31707317073171,37,0,2,1
"16070","6f8b1d987af14f9a3ab432cbfee7e960",35,31,45,5.44444444444444,35,0,2,1
"16071","6f8baaa55be593bb79f1bfed365615a7",29,29,36,5.63888888888889,7,22,2,1
"16072","6f8d7bc76f47e796699561293013413b",103,98,38,18.9736842105263,103,0,3,3
"16073","6f8dcef769466bb731222d47fd4ffcfe",22,22,0,22,22,0,1,2
"16074","6f908df6fcc005134bbe9e8d268ea068",256,131,81,22.1234567901235,204,52,3,3
"16075","6f911b8f4791ed58302312d7e408b9af",16,16,0,16,16,0,1,2
"16076","6f93ff46333ff35f4275cb0419fbe4cb",59,44,57,7.24561403508772,59,0,2,1
"16077","6f9492da7ab297eaf6c61deb5c1b681a",172,126,42,28.6666666666667,172,0,3,3
"16078","6f94c0a888c89e6bdd94ebd9aa95ab6a",19,19,34,3.91176470588235,19,0,2,1
"16079","6f9632f3a284859e0c4a3b4bec0f4237",64,42,54,8.2962962962963,64,0,2,1
"16080","6f969c5a55d38c4589c0c986e5bcaae5",27,27,0,27,0,27,1,2
"16081","6f9701976b6dc16c786dfa57d47674f1",33,33,0,33,33,0,1,2
"16082","6f979bb9a1134621c6e2240f4e15e8a9",155,112,74,14.6621621621622,111,44,3,3
"16083","6f97df2fd441222d97bf1c6691b26005",43,35,17,17.7058823529412,43,0,1,1
"16084","6f9d0edfe0661abb6ed991e33c9f1dc2",31,31,0,31,0,31,1,2
"16085","6f9e004e72137a1b1e0de4cd58552cf6",115,76,54,14.9074074074074,85,30,3,1
"16086","6f9f0636c45a83385ce409c1a5610486",16,16,0,16,16,0,1,2
"16087","6fa288026dd57a6ea613930dbeb41553",74,62,23,22.5217391304348,74,0,2,1
"16088","6fa5b08c9dadb85573b21e51114349f4",8,8,0,8,0,8,1,2
"16089","6fa68cc4d153393e257b273970946f30",85,73,28,21.25,85,0,2,3
"16090","6faa2d9f8c998f60fa086a9227f7bb57",36,33,46,5.47826086956522,10,26,2,1
"16091","6faa829e842d0e06c406f3b0d36d52f1",114,90,21,38,114,0,3,3
"16092","6faa9145e7f96848bcb2cd34eabe8a0a",53,53,0,53,53,0,1,2
"16093","6fadbc1253e74bd2826d404b83682159",28,28,0,28,28,0,1,2
"16094","6fae78dc62d83eadc902e43d3118300a",32,32,0,32,32,0,1,2
"16095","6faec98fba7a7fd2345f37a3120dc5d4",83,51,49,11.8571428571429,83,0,2,3
"16096","6faf9d77bd21b1bab9756ae8adb2bc0b",39,39,0,39,0,39,1,2
"16097","6fafbdb8e281b8654f9399c2340a812f",28,28,0,28,0,28,1,2
"16098","6fb00814b94ffd7f8cba62e826668bfb",50,43,12,29.1666666666667,31,19,1,2
"16099","6fb0c9cf11ba0b192fab88b6f94ca4f1",93,57,68,9.57352941176471,41,52,2,3
"16100","6fb1f3c750d907ac85c2a4dd192dc292",15,15,0,15,15,0,1,2
"16101","6fb6c3fe7bf8ec1f5dc4555cb9019f82",32,32,0,32,32,0,1,2
"16102","6fb75ff2fa4a3b5af480e635ea0a6a62",31,31,0,31,31,0,1,2
"16103","6fb85b63a612d1a6a65b14038e3270ad",206,92,73,19.7534246575342,206,0,3,3
"16104","6fba9a2bc90e0453e5dd58d25f98095f",123,92,33,26.0909090909091,123,0,3,3
"16105","6fbb3f4ced2ad884e0de341ed068becd",187,122,68,19.25,187,0,3,3
"16106","6fbf68de5656d1c5d317b64fa79010cb",64,48,63,7.11111111111111,64,0,2,3
"16107","6fc24d4606b83924d576b3d2da18428c",29,29,0,29,0,29,1,2
"16108","6fc32df560c721173fc9f3f6a63b8db5",35,35,0,35,0,35,1,2
"16109","6fc35656554166bbe3f49770e41df0af",17,17,0,17,17,0,1,2
"16110","6fc3e80d27051178b74f971e9cd74651",22,22,0,22,0,22,1,2
"16111","6fc58cdb54a3aff91594bb40c3e5eba5",20,20,0,20,0,20,1,2
"16112","6fc6349c26fae249a73d86abc554e55d",77,67,49,11,77,0,2,3
"16113","6fcac57609c69ecb6498881aaa43cc49",24,24,0,24,24,0,1,2
"16114","6fcaff8a99568b6d076ee77fed8d41c5",39,39,0,39,39,0,1,2
"16115","6fcec856db77fc419dd370a43d6d5d02",53,38,38,9.76315789473684,27,26,2,1
"16116","6fd0361500a47552d27c9b65b9b9a691",48,41,28,12,48,0,2,1
"16117","6fd0ce3a36a139b86054209a9f6c350e",136,89,89,10.6966292134831,136,0,3,3
"16118","6fd6d59562e018dcf440d63875c4b6b1",26,26,0,26,0,26,1,2
"16119","6fd7ee222bb569f4fc651cd61a48e6fc",169,68,69,17.1449275362319,169,0,3,3
"16120","6fd83a639ce345bd67997c31a6309bf2",123,67,68,12.6617647058824,109,14,3,1
"16121","6fdacb22bbad3c0389da832915c0a9cc",120,89,24,35,120,0,3,3
"16122","6fdafa76a6d1cb0f3794da04c4348a4c",13,13,0,13,13,0,1,2
"16123","6fdb02b1ccce64c330cf8a595ce053e1",9,9,0,9,9,0,1,2
"16124","6fdd26119d3855e8049d1392dcd0d278",41,41,0,41,41,0,1,2
"16125","6fdeda86a0e842c22b2f9d2b79ee1574",19,19,0,19,19,0,1,2
"16126","6fe4dc55e273ebde8fb9fcbee2f9ec61",205,114,62,23.1451612903226,205,0,3,3
"16127","6fe521a0ab08ac83f0244478828a112c",106,82,71,10.4507042253521,106,0,3,3
"16128","6fe52d959541c3d47f9b533abdb4b443",75,57,43,12.2093023255814,33,42,2,1
"16129","6fe7ace2097aa615fa6ba38827f08cb8",59,46,37,11.1621621621622,36,23,2,1
"16130","6fe7aff0b2a9615a24344e2399624f40",144,70,77,13.0909090909091,130,14,3,3
"16131","6fe8d4a0f6c05c5cc139e85025b2a34e",17,14,32,3.71875,17,0,2,1
"16132","6fea64493ad2764d17162fde88026ac5",3,3,0,3,3,0,1,2
"16133","6fea8d1e28f43d34dc7f33d0aebd0217",22,22,0,22,0,22,1,2
"16134","6feb06803af935dc712cdc489176bfeb",61,57,88,4.85227272727273,23,38,2,1
"16135","6feb431c2f59f3fecb7a02a18124f6fd",58,47,38,10.6842105263158,26,32,2,1
"16136","6fec20c3d2f7846ba98cd35015ff3775",89,63,58,10.7413793103448,89,0,2,3
"16137","6fed14f998423c4afb5ffa58702c1d20",10,10,0,10,10,0,1,2
"16138","6feec065c8f53dbd9f7fcd9d99753cc0",13,13,0,13,13,0,1,2
"16139","6fef907e41fb2809bdb8a33298b2b4bc",49,49,0,49,49,0,1,2
"16140","6ff09beb83df0473d0d58f9f1187c32f",6,6,0,6,6,0,1,2
"16141","6ff0c2d66f53eae8d57abe5a8cb9c245",167,116,81,14.4320987654321,137,30,3,3
"16142","6ff72ecc092fcb6fba1de566d81ac061",195,65,84,16.25,195,0,3,3
"16143","6ffddc03bc5a34c3d2d5a0807b6bf195",69,66,82,5.89024390243902,69,0,2,3
"16144","70005e3dcc347b979011da7aa0841b39",26,26,0,26,26,0,1,2
"16145","700225adb0c8a94ce6ab6632bc93e9e3",12,12,0,12,12,0,1,2
"16146","700700215fc0808213ea8d6e2c3d97db",155,119,62,17.5,155,0,3,3
"16147","700857138ebf1015f49c953e495be840",31,31,0,31,31,0,1,2
"16148","700946344c54218a15e7dbdb72bdd433",33,22,44,5.25,33,0,2,1
"16149","700b5b0ce7a44187e38c25e655393b6e",210,80,82,17.9268292682927,210,0,3,3
"16150","700c1a494a017e788ba4caea19f9620a",67,57,64,7.328125,31,36,2,1
"16151","700d3e3abe1747207c4a8565642b294a",138,98,55,17.5636363636364,138,0,3,3
"16152","700e3fbb50c429f83553949b050b5791",96,75,43,15.6279069767442,96,0,2,3
"16153","700e5d5a9d924d18d0da357f21e54655",33,33,0,33,33,0,1,2
"16154","700fc04e31725240c965efb2b3627123",21,21,0,21,21,0,1,2
"16155","70111a3c210fbd4223c122153b8a3c4b",150,86,89,11.7977528089888,114,36,3,3
"16156","70120df922fdba765ce293b77a2c0aa3",172,83,77,15.6363636363636,156,16,3,3
"16157","70140cdf931ae0bf0c1a3fe7435cfc07",55,41,21,18.3333333333333,55,0,1,1
"16158","70141187f7b7325bf12b0e0a796d4b0b",16,16,0,16,16,0,1,2
"16159","7019114053b66836a6ee80e951c13b20",22,22,0,22,22,0,1,2
"16160","701be9b5c2f9b2bc187f2485ef49a628",22,22,0,22,0,22,1,2
"16161","701c27071b0d99121704e055d3e054f1",103,70,73,9.87671232876712,103,0,3,3
"16162","701c87f78ba141e9c5c25c550deeefe2",41,30,28,10.25,41,0,2,1
"16163","70206856a6eb8abe39a498a7d2853454",42,32,21,14,29,13,2,1
"16164","70212ad381071425d0dad4dd0c1b42b4",90,63,50,12.6,90,0,2,3
"16165","7026ec6400c63c0f1e0de0d235bffdc4",109,64,61,12.5081967213115,109,0,3,3
"16166","702840c13a651c6a5491cd44c3748dc9",33,33,0,33,33,0,1,2
"16167","702967cff2bcd6f054a73cb5d3004217",72,32,78,6.46153846153846,57,15,2,1
"16168","702b6b77c8bdbd3df841949963472595",120,65,84,10,120,0,3,3
"16169","702bafd9d0954eeedc9e115712c11b8b",44,44,0,44,44,0,1,2
"16170","702be4a6c3ca1dfa2682da2f147b2efd",174,86,60,20.3,174,0,3,3
"16171","702f44c10066e95ec35960ae0c7bd9aa",174,80,48,25.375,174,0,3,3
"16172","702fe020563d5896d3bed28af9063cde",118,75,79,10.4556962025316,118,0,3,3
"16173","7030150915ddab9a7f7f5cfc327e2380",141,45,82,12.0365853658537,141,0,3,3
"16174","70347e1e6cd0abf52b3c5c87783ad1d4",30,30,0,30,30,0,1,2
"16175","703b64fd9f2a85e0d9ecc66fa31d256e",12,12,0,12,12,0,1,2
"16176","703ce4adc1990cfa8eb26037b4b69fbe",113,73,46,17.195652173913,66,47,3,3
"16177","703e8cb31505c77e0487329fcf1588c9",43,43,0,43,43,0,1,2
"16178","7040f76a6d0fb9d217b53c9513e974c0",42,32,62,4.74193548387097,42,0,2,1
"16179","7042313fa1a043a5a3144da5377354f1",34,34,0,34,0,34,1,2
"16180","7042e54694aa6f5cd622e1992eae6be3",196,79,49,28,170,26,3,3
"16181","70430790b4a1945fd21843ff876fbf24",27,27,0,27,27,0,1,2
"16182","7044be8d51785d491c040283cb2e6bce",93,63,63,10.3333333333333,93,0,2,3
"16183","70455703be8d0d7764a95edb46493802",58,33,42,9.66666666666667,58,0,2,1
"16184","70457da73e2ebc0929e780c05a52581a",49,42,53,6.47169811320755,48,1,2,1
"16185","704811936c6ccf51731e98adf223a55c",19,19,0,19,19,0,1,2
"16186","7048bf45bc6dc2fdf16a74168b3c5672",37,37,0,37,0,37,1,2
"16187","7049a370df6dfeb542927cecdfb07705",86,67,17,35.4117647058824,86,0,1,2
"16188","704b5adaef259f4ddc3a8c83bb6d26a9",24,24,0,24,24,0,1,2
"16189","7051a19bb2323b7915d46c68416d01f5",38,31,42,6.33333333333333,38,0,2,1
"16190","7052042047fabcc637ecfae25188e452",76,53,51,10.4313725490196,76,0,2,3
"16191","70520dcc16329c9219aeb1a72efdf953",36,29,62,4.06451612903226,36,0,2,1
"16192","7052e8fcee42b4ecd51078151679d452",49,38,21,16.3333333333333,49,0,1,1
"16193","705310c3e6b4028941a03935dd7a81fd",31,31,0,31,31,0,1,2
"16194","7053d15d1ce238fbdc0f0089d6e6a3fc",39,36,14,19.5,39,0,1,1
"16195","7053db337a6c9b4c7a8ea4eb91a70369",17,17,0,17,0,17,1,2
"16196","7055106b61164066b260ec60f07dc7d1",92,59,71,9.07042253521127,92,0,2,3
"16197","7057d06a3d8a7128ec381c6f380e198c",123,58,79,10.8987341772152,123,0,3,3
"16198","7058441caebedd9d5ae89a754f97f9f3",143,75,79,12.6708860759494,103,40,3,3
"16199","705b42f60c359d0ac46bec231aeb9e53",41,41,0,41,41,0,1,2
"16200","705d6808b1cc4882d3b8b5793c3cdf66",14,14,0,14,14,0,1,2
"16201","705e38f3841c4af4b975221b2ff84c65",18,18,0,18,0,18,1,2
"16202","705fe24c64e2e443989420d0db2ee26a",43,40,21,14.3333333333333,43,0,2,1
"16203","7060125d2a8438147dceefb033448630",155,112,50,21.7,155,0,3,3
"16204","7060699070ad29bd7f115c71d04b5411",21,17,85,1.72941176470588,21,0,2,1
"16205","7061f432235b3c72327ab5eaeb7cb664",49,39,36,9.52777777777778,49,0,2,1
"16206","7063332202dea88db4f42e3c1b4dd0e0",128,100,78,11.4871794871795,128,0,3,3
"16207","7068d57568f5ed907e1d348d56c95621",82,73,36,15.9444444444444,82,0,2,3
"16208","70693c8cad734f8db686434193715bb4",45,45,0,45,45,0,1,2
"16209","706ab74d92c043dccbd4e215a8c30cd7",43,43,0,43,43,0,1,2
"16210","707083b8ca52eccd28a57241a1e04905",12,12,0,12,12,0,1,2
"16211","7073084e6727843d3c13bdc80cc2395a",183,91,79,16.2151898734177,183,0,3,3
"16212","7073757c6fe8007859457660631b9c0e",6,6,0,6,6,0,1,2
"16213","707592acc4a0ffd2f1a6461cbc450823",24,24,0,24,24,0,1,2
"16214","707675e76a04b2fe5990483aea798233",54,54,0,54,54,0,1,2
"16215","707ac32fe1d997097a52796c379289a5",24,24,0,24,24,0,1,2
"16216","707d777d4aceb34f07469a6d59e59069",31,31,0,31,0,31,1,2
"16217","707d7d667561310b03945a2b02b580e6",50,50,0,50,50,0,1,2
"16218","707ef3ce92eb777e3517f14eeb701e59",123,63,59,14.5932203389831,123,0,3,3
"16219","707fcaf119c1e2017c5f7ed4e47046bc",149,96,60,17.3833333333333,95,54,3,3
"16220","708032e77765510f1a80379803f05680",25,25,0,25,25,0,1,2
"16221","70841e01bee35b2b961bdfe0f797bef5",106,75,58,12.7931034482759,63,43,3,3
"16222","7086127fdb86f4a4f7cd756fa85539fe",1,1,0,1,1,0,1,2
"16223","7089bffdfa96c98c3cf13526028b165c",128,99,52,17.2307692307692,128,0,3,3
"16224","708b602b6c5d29b6e4a863c6ff07b26c",24,21,36,4.66666666666667,24,0,2,1
"16225","708b9e98ef4017d372dab170dc53f00d",22,22,0,22,22,0,1,2
"16226","708c48332802d5c7fd35fd4150766eae",23,23,0,23,23,0,1,2
"16227","708d022a45499b73cc5dfa830b9309ca",13,13,0,13,13,0,1,2
"16228","708d31a2e9c338897f16d695dc74d445",40,40,0,40,40,0,1,2
"16229","708e3848d7c2fa2c54eb22a7331d4811",41,41,0,41,0,41,1,2
"16230","70908839574ae9c828713833c49d67ee",21,21,0,21,21,0,1,2
"16231","709476a63ac41e2495d720854257b306",40,30,42,6.66666666666667,0,40,2,1
"16232","7097267c1d06e6764607901736722b67",229,134,81,19.7901234567901,186,43,3,3
"16233","7099dc6a03bc7bbe951630bb47559afe",61,40,50,8.54,61,0,2,1
"16234","709bc19d2b284584dde5ee5dd8a7e069",35,20,58,4.22413793103448,35,0,2,1
"16235","709cb6cdd962410022a06b0d115e858a",23,19,59,2.72881355932203,1,22,2,1
"16236","709f4562b4ac192b8597797460b4d581",126,62,85,10.3764705882353,126,0,3,3
"16237","709f7ba7d2dce52b35a6aa6ee9085eb7",66,48,25,18.48,66,0,2,1
"16238","70a6541f5a16692338f8d5c41e504ec6",33,33,0,33,33,0,1,2
"16239","70a6f230fe1a65b7233771306c4f5a4d",148,58,71,14.5915492957746,148,0,3,3
"16240","70a98efa9ca6c6d14b0381a77efe67e1",116,87,61,13.3114754098361,116,0,3,3
"16241","70aae86612d8545533f0fd61a2b561e6",42,15,81,3.62962962962963,42,0,2,1
"16242","70ac2b556877090b21a6422341769483",23,23,0,23,23,0,1,2
"16243","70ac352def6d35e68fd1a8fa18d6fa02",89,55,64,9.734375,51,38,2,1
"16244","70aebc249627cb2f401784fc08804fbb",61,50,30,14.2333333333333,61,0,2,1
"16245","70b8cd2d419b141d78afe18b0bbe4344",19,19,0,19,19,0,1,2
"16246","70b8d23d0b2a76750af468280fa2ed45",16,16,0,16,16,0,1,2
"16247","70bbca951c86e6f89409e9635725f3ab",22,22,0,22,22,0,1,2
"16248","70bdf0bc02eb9ac3f390a3610dbbb6fc",17,17,0,17,17,0,1,2
"16249","70c21d5f343a5a958ec022e579e2f21c",81,45,42,13.5,81,0,2,3
"16250","70c2871513bf87292ec3c381cd5c6ae4",40,40,0,40,40,0,1,2
"16251","70c59ba13556c091086891a2a614854a",30,30,0,30,30,0,1,2
"16252","70c644380eca4baf22377411a1f7f65e",121,85,57,14.859649122807,121,0,3,3
"16253","70c7486f1ab0c4b8a4ac3e616fc8c36e",21,21,0,21,21,0,1,2
"16254","70c811bc495d38c7ca8a8323f435d622",18,18,0,18,0,18,1,2
"16255","70c881d1df26f557c2bc4119d457a3ae",20,20,0,20,20,0,1,2
"16256","70cad7c69a2fa88b8e1f188ac0d6644a",28,20,13,15.0769230769231,28,0,1,1
"16257","70cc485dd72d81b1ddb4249bf4da1ff8",24,24,0,24,24,0,1,2
"16258","70ccaece249afebad7ca406518853be4",16,11,45,2.48888888888889,16,0,2,1
"16259","70ccbe14b809b24f33da288704cac623",31,31,0,31,31,0,1,2
"16260","70cd8329e975d0f6edbbe2ddd91ec86c",196,96,59,23.2542372881356,170,26,3,3
"16261","70cdca667f763546301122580bfacb7c",147,81,69,14.9130434782609,102,45,3,3
"16262","70d1cac0d96009cf33783769e18fe5d0",37,37,0,37,37,0,1,2
"16263","70d44111bcd2e88c569d430f1a0d5536",125,60,90,9.72222222222222,76,49,3,3
"16264","70d54e7d5389483c720729449c7cd4e9",187,91,77,17,187,0,3,3
"16265","70d59e5f2387a868a58d5aa436125d64",20,20,0,20,20,0,1,2
"16266","70d5b14f5fe0c539807e4255c1de4f39",60,46,52,8.07692307692308,31,29,2,1
"16267","70db38d04aa45f26b18dfe7f75f91736",22,22,0,22,22,0,1,2
"16268","70de0faf396a9d47b0d33ac3c3fb5909",36,27,29,8.68965517241379,36,0,2,1
"16269","70de6ff157efd1b97fc730a090ba7697",36,23,61,4.13114754098361,36,0,2,1
"16270","70deef277225b140fa5939e6d5242225",48,38,32,10.5,31,17,2,1
"16271","70e32cb9b9aebb3d24d681d474a7e280",58,47,33,12.3030303030303,58,0,2,1
"16272","70e403c5a23ce5dfe7e6e76ee3f43261",5,5,0,5,5,0,1,2
"16273","70e4fa639548da5598011a3de0ae0c06",43,15,73,4.12328767123288,43,0,2,1
"16274","70e8710e731b17cd865a0460e25697c2",8,8,0,8,0,8,1,2
"16275","70ed73c7149010f0ab6cbf818d720f95",21,21,0,21,0,21,1,2
"16276","70ee2ea10ab90d19a579a3758b019f5a",95,48,76,8.75,95,0,2,3
"16277","70f00093a0aecf709a51358518e32986",21,21,0,21,21,0,1,2
"16278","70f22c1ec761295ed1a36dcf635719c1",25,25,0,25,25,0,1,2
"16279","70f4447b188b86995a245af45393a142",25,25,0,25,25,0,1,2
"16280","70f6074ae8c89ed5118b6a6a04b21439",30,30,0,30,30,0,1,2
"16281","70f68acafe80e961b45738da84f931bc",59,52,32,12.90625,59,0,2,1
"16282","70f78ddf4ab6ab17e6a30813262f8bdc",16,16,0,16,16,0,1,2
"16283","70f84a669af814322fa5a28d4bc28558",83,57,32,18.15625,83,0,2,1
"16284","70ff733f30b270290e1de9d896b206c8",152,95,73,14.5753424657534,152,0,3,3
"16285","71004d369bf8a60239c6aac643f4d721",98,75,42,16.3333333333333,98,0,3,3
"16286","710196ad586ab127baa52bdd90987c0f",56,36,28,14,56,0,2,1
"16287","71032b1e0f9705aa85435495d27d833a",99,76,62,11.1774193548387,56,43,2,3
"16288","7106af9d1d73607d00cef2f0bc040e05",27,27,0,27,0,27,1,2
"16289","7106d50437d6b21e4426eb5f716dc5f5",103,67,30,24.0333333333333,103,0,3,3
"16290","71080e1749767361083e5d5682308686",33,33,0,33,0,33,1,2
"16291","71086d715809a24ce696dd1514ae2dd3",127,55,56,15.875,99,28,3,1
"16292","7108781949c65ba0542cdb41d89582ee",61,52,23,18.5652173913043,37,24,2,1
"16293","7108e50bfe742329312e8a5b06b4edef",31,28,66,3.28787878787879,31,0,2,1
"16294","710b716a8e8f011bb1cc609530d1d3db",122,97,29,29.448275862069,91,31,3,3
"16295","710cc6cff2b7c568eb13b7a0e08fc204",129,50,87,10.3793103448276,108,21,3,1
"16296","710d50d4fb08c49663b10fb7b2073f8b",22,22,0,22,0,22,1,2
"16297","710d782d494476c629a610fcb536a8cc",58,43,24,16.9166666666667,58,0,2,1
"16298","710d9753cad854ac8c470f77ea5ce725",64,53,63,7.11111111111111,33,31,2,1
"16299","710e1994f576880ba5b1c39cd9f2f27a",34,34,0,34,34,0,1,2
"16300","710ec92d9ddd73954993d64f4333ee4e",24,24,0,24,0,24,1,2
"16301","71159fc860fc47e0c66623b061af08fe",24,24,0,24,0,24,1,2
"16302","71172c2c35a08b43c79a34798c1ed0c0",42,42,0,42,42,0,1,2
"16303","71184e675bc8d9547c7b3067f52e0c6d",200,42,50,28,200,0,3,3
"16304","71193882337202f31c1da013b932114c",24,19,35,4.8,24,0,2,1
"16305","711ad2e94ad2007bc483c48af14398bd",6,6,0,6,0,6,1,2
"16306","711aeb0abbdc35dc49694b22ab8bf198",89,67,24,25.9583333333333,89,0,2,3
"16307","711bd99588e70f245916bff5598bf3c9",19,19,0,19,0,19,1,2
"16308","711db6a3a1ab4c3342f744f9e88578c0",48,38,7,48,48,0,1,2
"16309","7121bd8812bc5e6eebf112397e77a2fa",31,31,0,31,31,0,1,2
"16310","7123b41de1b08d9c9ce8de3c1aee3782",119,89,57,14.6140350877193,119,0,3,3
"16311","7129029ca28a4f3e76f561ea3db364d6",26,26,0,26,26,0,1,2
"16312","712a20d124d2d865afdd83492523fbbf",44,30,62,4.96774193548387,31,13,2,1
"16313","712a5279e3d6ec91bb3ed696ff59d607",97,61,72,9.43055555555556,58,39,2,3
"16314","712c3cbe1304917edd7824bfe06f2c23",1,1,0,1,1,0,1,2
"16315","712dfce84fdbd77d095047f8a10464e4",73,67,21,24.3333333333333,73,0,2,2
"16316","7130aa85bb4c7626387111172549cbfe",2,2,0,2,2,0,1,2
"16317","7135b8f9ee45e8c9b37a8967b2e2e58d",182,106,66,19.3030303030303,182,0,3,3
"16318","71376498a7bacf3baef8e4026c9f242a",103,78,28,25.75,103,0,3,3
"16319","7137c1de7603fc22c08f744694b65ebd",126,105,30,29.4,78,48,3,3
"16320","713c2170e312a93ddaa092e546150430",38,34,52,5.11538461538461,16,22,2,1
"16321","713c9dd7b687c20553928aaf34ea7ce7",202,113,82,17.2439024390244,202,0,3,3
"16322","71417325389f2f6e98ff9936d5979248",43,38,73,4.12328767123288,18,25,2,1
"16323","71442dce6d84c1c0d86bc470a195a75b",177,87,75,16.52,177,0,3,3
"16324","714467cc4e5e3eb1fbc7e6ac05594e14",44,44,0,44,44,0,1,2
"16325","7146472f6e7cc4038a97c02a1f083377",99,71,35,19.8,99,0,3,3
"16326","7146b2e5b74b2691d5f897df1dcdf805",28,27,47,4.17021276595745,12,16,2,1
