"id_cliente","producto_recomendado","ranking"
"19328","08150708",5
"19329","01013315",1
"19329","07121510",2
"19329","10080409",3
"19329","12650101",4
"19329","12531505",5
"19330","04200505",1
"19330","04032060",2
"19330","04032065",3
"19330","10260620",4
"19330","05040181",5
"19331","01085120",1
"19331","05041180",2
"19331","05041182",3
"19331","05200401",4
"19331","01016505",5
"19332","01012715",1
"19332","04020301",2
"19332","01012905",3
"19332","01085005",4
"19332","10260605",5
"19333","01016710",1
"19333","01085120",2
"19333","05040682",3
"19333","14302501",4
"19333","03050704",5
"19334","01017105",1
"19334","02691015",2
"19334","02751210",3
"19334","08190109",4
"19334","11100131",5
"19335","01012705",1
"19335","02691015",2
"19335","05030498",3
"19335","01012530",4
"19335","01016705",5
"19336","01012515",1
"19336","01012910",2
"19336","01016710",3
"19336","01017105",4
"19336","01085020",5
"19337","02720520",1
"19337","08190109",2
"19337","02620115",3
"19337","12742015",4
"19337","05200302",5
"19338","01085120",1
"19338","05041195",2
"19338","08110798",3
"19338","02690515",4
"19338","04201520",5
"19339","04201005",1
"19339","01012310",2
"19339","01012530",3
"19339","04200505",4
"19339","01026410",5
"19340","02650203",1
"19340","04020301",2
"19340","10240133",3
"19340","01012305",4
"19340","04060404",5
"19341","05040682",1
"19341","09071105",2
"19341","10028427",3
"19341","12710302",4
"19341","03050307",5
"19342","11080105",1
"19342","03070109",2
"19342","12531505",3
"19342","13830320",4
"19342","11040103",5
"19343","11100131",1
"19343","05040682",2
"19343","05030401",3
"19343","10261510",4
"19343","05040584",5
"19344","08230709",1
"19344","11100131",2
"19344","12650103",3
"19344","01027805",4
"19344","04020301",5
"19345","05030415",1
"19345","11100128",2
"19345","05040280",3
"19345","05030410",4
"19345","05041183",5
"19346","01016710",1
"19346","01017105",2
"19346","02691030",3
"19346","08090113",4
"19346","08190109",5
"19347","04020230",1
"19347","02751210",2
"19347","05041180",3
"19347","02690515",4
"19347","12670301",5
"19348","04032602",1
"19348","01026405",2
"19348","08314045",3
"19348","12650105",4
"19348","11103610",5
"19349","05030103",1
"19349","02651405",2
"19349","05100803",3
"19349","14351005",4
"19349","05040188",5
"19350","05041180",1
"19350","05041195",2
"19350","09030303",3
"19350","01201515",4
"19350","04032065",5
"19351","01012705",1
"19351","01017105",2
"19351","01028305",3
"19351","01085505",4
"19351","04201005",5
"19352","01016710",1
"19352","05041187",2
"19352","08190109",3
"19352","05040184",4
"19352","09071105",5
"19353","05040581",1
"19353","10141301",2
"19353","10153010",3
"19353","05160101",4
"19353","08110709",5
"19354","11100131",1
"19354","14302501",2
"19354","01016705",3
"19354","11060301",4
"19354","02620115",5
"19355","01012910",1
"19355","01085120",2
"19355","04201005",3
"19355","05041187",4
"19355","10200709",5
"19356","05030415",1
"19356","05030101",2
"19356","05030410",3
"19356","12670115",4
"19356","01013110",5
"19357","05200102",1
"19357","05200401",2
"19357","01016505",3
"19357","11040305",4
"19357","01201005",5
"19358","05030498",1
"19358","11100137",2
"19358","04032602",3
"19358","10080409",4
"19358","01027830",5
"19359","02720520",1
"19359","08051550",2
"19359","02690515",3
"19359","11040303",4
"19359","05160102",5
"19360","01028305",1
"19360","08100903",2
"19360","08010909",3
"19360","01201515",4
"19360","12470307",5
"19361","10141301",1
"19361","05100803",2
"19361","08230315",3
"19361","05200101",4
"19361","05040480",5
"19362","10261510",1
"19362","01016710",2
"19362","06100102",3
"19362","02620103",4
"19362","02610501",5
"19363","11040303",1
"19363","09010101",2
"19363","11080105",3
"19363","04020101",4
"19363","05041185",5
"19364","05041180",1
"19364","08110798",2
"19364","04080230",3
"19364","01085105",4
"19364","05120210",5
"19365","01012310",1
"19365","01012530",2
"19365","01027805",3
"19365","04020301",4
"19365","04032602",5
"19366","05030103",1
"19366","02651405",2
"19366","08230125",3
"19366","04060302",4
"19366","05041185",5
"19367","01085120",1
"19367","01085505",2
"19367","02751210",3
"19367","05030498",4
"19367","05041180",5
"19368","04012002",1
"19368","08230315",2
"19368","01085120",3
"19368","05041180",4
"19368","14302501",5
"19369","09010101",1
"19369","10240320",2
"19369","02651405",3
"19369","05040188",4
"19369","10280915",5
"19370","02650602",1
"19370","02691015",2
"19370","02691020",3
"19370","03070206",4
"19370","05030498",5
"19371","02691015",1
"19371","11100137",2
"19371","04200515",3
"19371","05200302",4
"19371","02691005",5
"19372","04201005",1
"19372","01012310",2
"19372","12650103",3
"19372","01016505",4
"19372","01026410",5
"19373","05030415",1
"19373","08100907",2
"19373","09030301",3
"19373","05040284",4
"19373","08451505",5
"19374","01012910",1
"19374","05041195",2
"19374","01201515",3
"19374","05200102",4
"19374","09010101",5
"19375","02650602",1
"19375","11100131",2
"19375","05040184",3
"19375","01085420",4
"19375","04201520",5
"19376","05041186",1
"19376","01201515",2
"19376","11081001",3
"19376","05030406",4
"19376","03050207",5
"19377","01016710",1
"19377","01085505",2
"19377","02650602",3
"19377","02691030",4
"19377","04201005",5
"19378","01028030",1
"19378","01085120",2
"19378","10200502",3
"19378","11102525",4
"19378","03050704",5
"19379","11101315",1
"19379","05040188",2
"19379","05041180",3
"19379","06100105",4
"19379","11060301",5
"19380","01201525",1
"19380","09150607",2
"19380","08452020",3
"19380","08032505",4
"19380","01013110",5
"19381","01085120",1
"19381","02650602",2
"19381","02691020",3
"19381","02691030",4
"19381","02751210",5
"19382","08010907",1
"19382","11080101",2
"19382","05030415",3
"19382","11140567",4
"19382","05200302",5
"19383","01012910",1
"19383","01017105",2
"19383","02650602",3
"19383","04033005",4
"19383","04201005",5
"19384","06120119",1
"19384","05040580",2
"19384","10240133",3
"19384","05100803",4
"19384","14351005",5
"19385","10261510",1
"19385","05040280",2
"19385","01012910",3
"19385","05040682",4
"19385","01012905",5
"19386","01012515",1
"19386","01012910",2
"19386","01017105",3
"19386","01028305",4
"19386","01085120",5
"19387","09010101",1
"19387","11080105",2
"19387","04020101",3
"19387","05040581",4
"19387","04020230",5
"19388","01028305",1
"19388","01201525",2
"19388","08110798",3
"19388","09020505",4
"19388","03090105",5
"19389","01027835",1
"19389","09131210",2
"19389","02651401",3
"19389","12650105",4
"19389","06100308",5
"19390","08010907",1
"19390","11140567",2
"19390","05041182",3
"19390","09010101",4
"19390","09131210",5
"19391","08314035",1
"19391","10240133",2
"19391","05030601",3
"19391","11060115",4
"19391","02690515",5
"19392","02650302",1
"19392","13851005",2
"19392","08120945",3
"19392","05030401",4
"19392","01016505",5
"19393","06100105",1
"19393","14302501",2
"19393","11100137",3
"19393","02690515",4
"19393","05040281",5
"19394","02691015",1
"19394","01026410",2
"19394","01028005",3
"19394","01201505",4
"19394","10260605",5
"19395","01016710",1
"19395","02691015",2
"19395","11100131",3
"19395","01013305",4
"19395","07123035",5
"19396","02650602",1
"19396","05041187",2
"19396","05140204",3
"19396","04060326",4
"19396","09070503",5
"19397","01016710",1
"19397","02691030",2
"19397","05041195",3
"19397","08230709",4
"19397","01013315",5
"19398","01012910",1
"19398","04201005",2
"19398","05040682",3
"19398","10200709",4
"19398","10241205",5
"19399","12650501",1
"19399","05040280",2
"19399","04020123",3
"19399","02751205",4
"19399","04060510",5
"19400","06100101",1
"19400","11040305",2
"19400","08314035",3
"19400","02651405",4
"19400","10240130",5
"19401","05100802",1
"19401","05040584",2
"19401","04012002",3
"19401","04020101",4
"19401","11040501",5
"19402","05200102",1
"19402","01012910",2
"19402","05160301",3
"19402","02651405",4
"19402","04060302",5
"19403","01012530",1
"19403","01013305",2
"19403","02651405",3
"19403","05040180",4
"19403","04032060",5
"19404","01085505",1
"19404","08100903",2
"19404","10200709",3
"19404","12650103",4
"19404","05030415",5
"19405","10261510",1
"19405","05040189",2
"19405","10260620",3
"19405","01013110",4
"19405","01012905",5
"19406","01012905",1
"19406","10240130",2
"19406","05040280",3
"19406","02691015",4
"19406","01027805",5
"19407","11060301",1
"19407","08100917",2
"19407","12650101",3
"19407","01085605",4
"19407","05041188",5
"19408","01012705",1
"19408","02691015",2
"19408","04201005",3
"19408","05030498",4
"19408","06100105",5
"19409","05200102",1
"19409","12500303",2
"19409","10260605",3
"19409","12500519",4
"19409","09070703",5
"19410","05100801",1
"19410","01013310",2
"19410","10281120",3
"19410","08052015",4
"19410","06120101",5
"19411","08100917",1
"19411","05200302",2
"19411","09112525",3
"19411","05040187",4
"19411","05030610",5
"19412","11040301",1
"19412","10240133",2
"19412","05030601",3
"19412","01012910",4
"19412","01016505",5
"19413","04020301",1
"19413","01012910",2
"19413","05040280",3
"19413","01013110",4
"19413","01201515",5
"19414","04032602",1
"19414","08230120",2
"19414","11040301",3
"19414","04201510",4
"19414","06120410",5
"19415","01085120",1
"19415","05041180",2
"19415","08230709",3
"19415","01012905",4
"19415","01027205",5
"19416","05041185",1
"19416","11040305",2
"19416","01012515",3
"19416","01085020",4
"19416","01085505",5
"19417","11060301",1
"19417","08100917",2
"19417","05200102",3
"19417","02651405",4
"19417","01012715",5
"19418","14351510",1
"19418","10102015",2
"19418","11040501",3
"19418","01028205",4
"19418","01026205",5
"19419","01012910",1
"19419","01085505",2
"19419","04033005",3
"19419","04060506",4
"19419","04201005",5
"19420","01012910",1
"19420","01017105",2
"19420","02691015",3
"19420","02720520",4
"19420","03070206",5
"19421","05040281",1
"19421","05100802",2
"19421","04020101",3
"19421","05041185",4
"19421","04020230",5
"19422","02691015",1
"19422","04201005",2
"19422","01012310",3
"19422","01012530",4
"19422","01013305",5
"19423","01012910",1
"19423","02691020",2
"19423","04060506",3
"19423","08150107",4
"19423","08190109",5
"19424","01012705",1
"19424","04033005",2
"19424","08051550",3
"19424","08150107",4
"19424","01016705",5
"19425","05041188",1
"19425","05040183",2
"19425","02651405",3
"19425","10260910",4
"19425","01085005",5
"19426","10260620",1
"19426","10261510",2
"19426","14251020",3
"19426","05040181",4
"19426","05030101",5
"19427","01012910",1
"19427","01085120",2
"19427","03090320",3
"19427","06100105",4
"19427","09030303",5
"19428","05100105",1
"19428","11060501",2
"19428","05041183",3
"19428","06100204",4
"19428","10200315",5
"19429","01201510",1
"19429","08032107",2
"19429","10281120",3
"19429","13954005",4
"19429","05040284",5
"19430","01012910",1
"19430","01017105",2
"19430","01085120",3
"19430","04060506",4
"19430","05041180",5
"19431","02691015",1
"19431","03090320",2
"19431","05030498",3
"19431","01013305",4
"19431","05030415",5
"19432","01013110",1
"19432","02691015",2
"19432","04200505",3
"19432","12670111",4
"19432","05040181",5
"19433","11100128",1
"19433","05030410",2
"19433","11040301",3
"19433","05030415",4
"19433","05040682",5
"19434","04033005",1
"19434","05040682",2
"19434","01012530",3
"19434","01013315",4
"19434","04200505",5
"19435","05140204",1
"19435","08120920",2
"19435","11040301",3
"19435","11100128",4
"19435","13490103",5
"19436","05040680",1
"19436","01012310",2
"19436","05040281",3
"19436","05041181",4
"19436","01085005",5
"19437","01012910",1
"19437","02691015",2
"19437","02720520",3
"19437","02751210",4
"19437","08090113",5
"19438","04201005",1
"19438","01012905",2
"19438","04200505",3
"19438","05040184",4
"19438","05030415",5
"19439","01012910",1
"19439","04200505",2
"19439","01016505",3
"19439","04020301",4
"19439","10261510",5
"19440","08051550",1
"19440","09030303",2
"19440","09010315",3
"19440","12650101",4
"19440","05160102",5
"19441","01201515",1
"19441","11040305",2
"19441","05200102",3
"19441","04032060",4
"19441","04032065",5
"19442","01085120",1
"19442","11040303",2
"19442","11040305",3
"19442","10260605",4
"19442","12670115",5
"19443","01012910",1
"19443","02691015",2
"19443","03070109",3
"19443","04201005",4
"19443","05030615",5
"19444","11040301",1
"19444","05030103",2
"19444","05200401",3
"19444","05030101",4
"19444","05030415",5
"19445","10260605",1
"19445","01012905",2
"19445","05040280",3
"19445","06100101",4
"19445","05040581",5
"19446","01013305",1
"19446","01085005",2
"19446","02720520",3
"19446","05140204",4
"19446","08100917",5
"19447","11040305",1
"19447","10260605",2
"19447","10260620",3
"19447","05040581",4
"19447","05041185",5
"19448","03050704",1
"19448","10080301",2
"19448","03070206",3
"19448","08090113",4
"19448","08150107",5
"19449","10260910",1
"19449","05040582",2
"19449","05030103",3
"19449","11040501",4
"19449","05030415",5
"19450","14302501",1
"19450","01013305",2
"19450","01016705",3
"19450","02690515",4
"19450","09030309",5
"19451","04201005",1
"19451","10200709",2
"19451","01027805",3
"19451","05030415",4
"19451","05030101",5
"19452","01085505",1
"19452","08100903",2
"19452","08230709",3
"19452","05030401",4
"19452","11040103",5
"19453","03070109",1
"19453","05041180",2
"19453","08150708",3
"19453","01085420",4
"19453","13820130",5
"19454","11100137",1
"19454","01027835",2
"19454","01201515",3
"19454","04020301",4
"19454","05200102",5
"19455","05030615",1
"19455","04020301",2
"19455","04032060",3
"19455","05100804",4
"19455","09070503",5
"19456","05200102",1
"19456","10240133",2
"19456","01200510",3
"19456","05030410",4
"19456","08230125",5
"19457","10240139",1
"19457","04020101",2
"19457","05041185",3
"19457","11080501",4
"19457","09010101",5
"19458","01012515",1
"19458","01012910",2
"19458","01085505",3
"19458","05041180",4
"19458","08090113",5
"19459","04200505",1
"19459","11040301",2
"19459","12670302",3
"19459","10028710",4
"19459","01085010",5
"19460","11080105",1
"19460","05041185",2
"19460","10200101",3
"19460","07131510",4
"19460","02691015",5
"19461","02691020",1
"19461","05120107",2
"19461","08010101",3
"19461","10240320",4
"19461","02720505",5
"19462","12470903",1
"19462","01028030",2
"19462","04201520",3
"19462","09090904",4
"19462","05200102",5
"19463","01201515",1
"19463","06100101",2
"19463","05030601",3
"19463","05030301",4
"19463","05030498",5
"19464","05040284",1
"19464","01085120",2
"19464","01085505",3
"19464","01012905",4
"19464","12650103",5
"19465","05030615",1
"19465","11100131",2
"19465","05030415",3
"19465","08100917",4
"19465","10080409",5
"19466","01013315",1
"19466","11080101",2
"19466","09010101",3
"19466","12670115",4
"19466","10240133",5
"19467","11100137",1
"19467","08150107",2
"19467","08314505",3
"19467","11140565",4
"19467","07121505",5
"19468","04020301",1
"19468","11100128",2
"19468","10261510",3
"19468","05041186",4
"19468","05030301",5
"19469","05040281",1
"19469","11080105",2
"19469","10261505",3
"19469","01201505",4
"19469","08052040",5
"19470","08230709",1
"19470","10220103",2
"19470","11040305",3
"19470","05040280",4
"19470","01012515",5
"19471","11101315",1
"19471","01026605",2
"19471","11100128",3
"19471","01013315",4
"19471","01085115",5
"19472","01085120",1
"19472","05041180",2
"19472","10200709",3
"19472","01013305",4
"19472","05040184",5
"19473","05030498",1
"19473","05041180",2
"19473","05041195",3
"19473","01012905",4
"19473","08110798",5
"19474","01085605",1
"19474","05040281",2
"19474","11080105",3
"19474","08031918",4
"19474","05041185",5
"19475","10240130",1
"19475","05040581",2
"19475","04060506",3
"19475","14302501",4
"19475","02650103",5
"19476","01016710",1
"19476","05041180",2
"19476","10200709",3
"19476","05030401",4
"19476","05030415",5
"19477","06100105",1
"19477","05040281",2
"19477","11080101",3
"19477","04060302",4
"19477","02751205",5
"19478","02691015",1
"19478","01012905",2
"19478","09010101",3
"19478","11080105",4
"19478","05030410",5
"19479","01013305",1
"19479","05040184",2
"19479","05030415",3
"19479","05250505",4
"19479","02691020",5
"19480","04032060",1
"19480","05030615",2
"19480","05041180",3
"19480","04032602",4
"19480","05040180",5
"19481","02691015",1
"19481","02751210",2
"19481","05041180",3
"19481","14302501",4
"19481","05030401",5
"19482","05030615",1
"19482","11100131",2
"19482","08100917",3
"19482","10080409",4
"19482","05030103",5
"19483","05041180",1
"19483","08150107",2
"19483","12501909",3
"19483","01012530",4
"19483","01012905",5
"19484","04012002",1
"19484","08230315",2
"19484","04032060",3
"19484","01013315",4
"19484","04201005",5
"19485","02691020",1
"19485","05030498",2
"19485","05030401",3
"19485","12650103",4
"19485","09250505",5
"19486","05100105",1
"19486","09010101",2
"19486","05100802",3
"19486","05040183",4
"19486","04020101",5
"19487","01012705",1
"19487","01012910",2
"19487","01028305",3
"19487","01085020",4
"19487","01085505",5
"19488","01012705",1
"19488","01016710",2
"19488","02691015",3
"19488","04201005",4
"19488","11100131",5
"19489","01012910",1
"19489","03070109",2
"19489","08090135",3
"19489","08190109",4
"19489","01012905",5
"19490","01017105",1
"19490","05030615",2
"19490","01016705",3
"19490","11080101",4
"19490","01201005",5
"19491","01012905",1
"19491","01085005",2
"19491","04200505",3
"19491","04032065",4
"19491","05030103",5
"19492","01012910",1
"19492","05041195",2
"19492","08150107",3
"19492","10120410",4
"19492","11080501",5
"19493","02691015",1
"19493","01085605",2
"19493","01013110",3
"19493","05040281",4
"19493","01085005",5
"19494","01017105",1
"19494","07121510",2
"19494","04032602",3
"19494","10080409",4
"19494","13490319",5
"19495","05041180",1
"19495","02620115",2
"19495","01201505",3
"19495","05041186",4
"19495","11040101",5
"19496","01012910",1
"19496","08230107",2
"19496","05030103",3
"19496","05040188",4
"19496","11040303",5
"19497","11060505",1
"19497","11080101",2
"19497","11100122",3
"19497","10200725",4
"19497","05140215",5
"19498","01012515",1
"19498","03070109",2
"19498","08190109",3
"19498","04020301",4
"19498","04200515",5
"19499","10200709",1
"19499","11080105",2
"19499","04020101",3
"19499","05041185",4
"19499","04020230",5
"19500","05041180",1
"19500","05030401",2
"19500","12670115",3
"19500","05040182",4
"19500","02620102",5
"19501","04020301",1
"19501","05100802",2
"19501","04012002",3
"19501","04020101",4
"19501","11040501",5
"19502","01012910",1
"19502","11100131",2
"19502","01012310",3
"19502","04020301",4
"19502","08120920",5
"19503","02691015",1
"19503","01012905",2
"19503","01013315",3
"19503","01085005",4
"19503","01026605",5
"19504","01012910",1
"19504","01016710",2
"19504","01017105",3
"19504","01028305",4
"19504","01085120",5
"19505","02651405",1
"19505","08230125",2
"19505","04060302",3
"19505","05040188",4
"19505","01012910",5
"19506","11080501",1
"19506","11131510",2
"19506","12501909",3
"19506","13580505",4
"19506","01016505",5
"19507","05140204",1
"19507","01085605",2
"19507","04060326",3
"19507","09070503",4
"19507","10261001",5
"19508","04012005",1
"19508","05030415",2
"19508","11040301",3
"19508","11100128",4
"19508","05041183",5
"19509","05041180",1
"19509","01016705",2
"19509","04200505",3
"19509","01027835",4
"19509","05040180",5
"19510","05041180",1
"19510","04032065",2
"19510","04060326",3
"19510","05200302",4
"19510","01012510",5
"19511","05200102",1
"19511","10260605",2
"19511","01012305",3
"19511","06100107",4
"19511","01028005",5
"19512","01016710",1
"19512","05100604",2
"19512","01201515",3
"19512","09090904",4
"19512","09070503",5
"19513","01027805",1
"19513","06100101",2
"19513","10240130",3
"19513","02691015",4
"19513","10260605",5
"19514","06120101",1
"19514","10080301",2
"19514","05030301",3
"19514","08031918",4
"19514","04020101",5
"19515","01013110",1
"19515","06100101",2
"19515","02691015",3
"19515","05040582",4
"19515","10260620",5
"19516","02691015",1
"19516","04201005",2
"19516","05040682",3
"19516","06100105",4
"19516","11100131",5
"19517","12501935",1
"19517","05100114",2
"19517","08230903",3
"19517","01026405",4
"19517","10260620",5
"19518","01016710",1
"19518","01085120",2
"19518","02650602",3
"19518","02691015",4
"19518","04201005",5
"19519","11040301",1
"19519","12670115",2
"19519","05200401",3
"19519","05030410",4
"19519","11100128",5
"19520","01085120",1
"19520","02691015",2
"19520","04201005",3
"19520","06100105",4
"19520","14302501",5
"19521","04060506",1
"19521","05041195",2
"19521","12670111",3
"19521","05120218",4
"19521","08230107",5
"19522","01012910",1
"19522","02691020",2
"19522","02751210",3
"19522","04201005",4
"19522","05040682",5
"19523","08052005",1
"19523","02651405",2
"19523","05040280",3
"19523","08031901",4
"19523","04060402",5
"19524","05040682",1
"19524","05041180",2
"19524","05040280",3
"19524","10028735",4
"19524","08451510",5
"19525","10261510",1
"19525","04020301",2
"19525","05030102",3
"19525","01026410",4
"19525","05200401",5
"19526","10200709",1
"19526","12650103",2
"19526","05030103",3
"19526","05040581",4
"19526","10080409",5
"19527","01028305",1
"19527","01085120",2
"19527","02691015",3
"19527","08150708",4
"19527","08190109",5
"19528","01012910",1
"19528","05030498",2
"19528","08150708",3
"19528","11100131",4
"19528","01012310",5
"19529","01012515",1
"19529","03070109",2
"19529","10200709",3
"19529","13930765",4
"19529","01013315",5
"19530","01026210",1
"19530","06100101",2
"19530","10240130",3
"19530","05040582",4
"19530","05040284",5
"19531","02720520",1
"19531","03070206",2
"19531","06100105",3
"19531","10241205",4
"19531","01026810",5
"19532","11080101",1
"19532","05030103",2
"19532","10140315",3
"19532","05100803",4
"19532","11080105",5
"19533","01013315",1
"19533","05040180",2
"19533","10260605",3
"19533","11040103",4
"19533","05040181",5
"19534","05030415",1
"19534","11100128",2
"19534","11040301",3
"19534","12670115",4
"19534","05030102",5
"19535","11100131",1
"19535","02650602",2
"19535","08230903",3
"19535","11100122",4
"19535","02650302",5
"19536","10028725",1
"19536","05100610",2
"19536","10153020",3
"19536","10152410",4
"19536","05100301",5
"19537","01085120",1
"19537","02751210",2
"19537","05040682",3
"19537","06100105",4
"19537","08100917",5
"19538","01012910",1
"19538","02691015",2
"19538","02720520",3
"19538","04033005",4
"19538","11060301",5
"19539","02650602",1
"19539","01012905",2
"19539","11080101",3
"19539","11140567",4
"19539","04060326",5
"19540","04080230",1
"19540","11100128",2
"19540","12650105",3
"19540","08315005",4
"19540","01027010",5
"19541","05040682",1
"19541","05041180",2
"19541","10080409",3
"19541","09030805",4
"19541","01026210",5
"19542","12592615",1
"19542","14302501",2
"19542","05040180",3
"19542","11040303",4
"19542","01027825",5
"19543","12650103",1
"19543","01201515",2
"19543","10240133",3
"19543","10240130",4
"19543","09112525",5
"19544","01085020",1
"19544","01026810",2
"19544","05030415",3
"19544","11100122",4
"19544","11103315",5
"19545","04020101",1
"19545","05041185",2
"19545","04020230",3
"19545","09010101",4
"19545","04020301",5
"19546","11080101",1
"19546","01027835",2
"19546","11100128",3
"19546","10240133",4
"19546","05030410",5
"19547","02691015",1
"19547","05030498",2
"19547","05040682",3
"19547","01013305",4
"19547","01013315",5
"19548","04060307",1
"19548","05100114",2
"19548","10080409",3
"19548","11100122",4
"19548","10080401",5
"19549","01013315",1
"19549","05041188",2
"19549","10240133",3
"19549","05100802",4
"19549","05040183",5
"19550","02650602",1
"19550","05030498",2
"19550","05041180",3
"19550","01012905",4
"19550","04032602",5
"19551","01012515",1
"19551","01012910",2
"19551","01017105",3
"19551","01028305",4
"19551","01085020",5
"19552","09190305",1
"19552","01085605",2
"19552","11100122",3
"19552","05041186",4
"19552","11100125",5
"19553","04012002",1
"19553","05200101",2
"19553","04020301",3
"19553","02691015",4
"19553","11060301",5
"19554","11060301",1
"19554","11103305",2
"19554","05041182",3
"19554","09071101",4
"19554","10261510",5
"19555","13820130",1
"19555","05100601",2
"19555","03050814",3
"19555","09130404",4
"19555","10080401",5
"19556","04200515",1
"19556","05200302",2
"19556","10260910",3
"19556","08315005",4
"19556","01013510",5
"19557","08100903",1
"19557","01016705",2
"19557","01027835",3
"19557","09010315",4
"19557","05200102",5
"19558","01016710",1
"19558","01012530",2
"19558","01013305",3
"19558","02620115",4
"19558","01013110",5
"19559","01012910",1
"19559","01017105",2
"19559","01028305",3
"19559","01085020",4
"19559","02691015",5
"19560","05040280",1
"19560","08315005",2
"19560","05030403",3
"19560","01012910",4
"19560","11060115",5
"19561","01012705",1
"19561","01012910",2
"19561","02650602",3
"19561","02691015",4
"19561","03070206",5
"19562","10260620",1
"19562","10261510",2
"19562","10240133",3
"19562","02651401",4
"19562","10028406",5
"19563","08010901",1
"19563","08032101",2
"19563","04202510",3
"19563","01026810",4
"19563","11100315",5
"19564","04201005",1
"19564","06100105",2
"19564","14302501",3
"19564","01012905",4
"19564","01016705",5
"19565","02620115",1
"19565","05040183",2
"19565","01201515",3
"19565","10240133",4
"19565","11080105",5
"19566","01012515",1
"19566","01012705",2
"19566","01028305",3
"19566","01085020",4
"19566","05030498",5
"19567","01028305",1
"19567","01085020",2
"19567","01201525",3
"19567","02691015",4
"19567","03090320",5
"19568","01028305",1
"19568","01085420",2
"19568","09091301",3
"19568","02720505",4
"19568","08314035",5
"19569","05040682",1
"19569","05030401",2
"19569","08010907",3
"19569","11060301",4
"19569","04032602",5
"19570","05041180",1
"19570","11040103",2
"19570","05040182",3
"19570","02651405",4
"19570","05030301",5
"19571","05041180",1
"19571","01012905",2
"19571","01013305",3
"19571","11040305",4
"19571","01013110",5
"19572","01012910",1
"19572","01028305",2
"19572","02650602",3
"19572","02691015",4
"19572","04201005",5
"19573","01012515",1
"19573","01012910",2
"19573","02650602",3
"19573","02691015",4
"19573","04201005",5
"19574","05041188",1
"19574","05040281",2
"19574","10261505",3
"19574","05030303",4
"19574","04020123",5
"19575","01085505",1
"19575","04201005",2
"19575","05041180",3
"19575","01012905",4
"19575","04200505",5
"19576","08230107",1
"19576","05040188",2
"19576","01085120",3
"19576","05041187",4
"19576","11080101",5
"19577","11080105",1
"19577","04020101",2
"19577","05040581",3
"19577","05030410",4
"19577","05030103",5
"19578","05041188",1
"19578","02651405",2
"19578","05040188",3
"19578","10261505",4
"19578","02720505",5
"19579","01201005",1
"19579","02620115",2
"19579","11040305",3
"19579","01201505",4
"19579","10260605",5
"19580","01085120",1
"19580","05041182",2
"19580","05041186",3
"19580","05030403",4
"19580","05040188",5
"19581","01012705",1
"19581","01028305",2
"19581","01085505",3
"19581","02691015",4
"19581","03070206",5
"19582","01085120",1
"19582","05041180",2
"19582","08230709",3
"19582","05041182",4
"19582","05041188",5
"19583","01012910",1
"19583","01028305",2
"19583","02691015",3
"19583","05041187",4
"19583","08090113",5
"19584","01012910",1
"19584","01012310",2
"19584","01026410",3
"19584","01028005",4
"19584","01028030",5
"19585","05030415",1
"19585","04200515",2
"19585","05041182",3
"19585","01085110",4
"19585","05160301",5
"19586","02691015",1
"19586","06100105",2
"19586","08230709",3
"19586","01013305",4
"19586","12650103",5
"19587","02650602",1
"19587","14302501",2
"19587","11060301",3
"19587","01027825",4
"19587","10261510",5
"19588","05040284",1
"19588","05041187",2
"19588","02720515",3
"19588","04130101",4
"19588","10281120",5
"19589","01016710",1
"19589","01085020",2
"19589","04033005",3
"19589","05041180",4
"19589","08090113",5
"19590","04033005",1
"19590","09021510",2
"19590","09010315",3
"19590","10180303",4
"19590","12500303",5
"19591","01012905",1
"19591","01013305",2
"19591","02690515",3
"19591","10240130",4
"19591","05040280",5
"19592","11100128",1
"19592","05030410",2
"19592","05030103",3
"19592","04200505",4
"19592","05200401",5
"19593","01027805",1
"19593","05030415",2
"19593","09010101",3
"19593","11040301",4
"19593","08051510",5
"19594","11040303",1
"19594","11040305",2
"19594","04032060",3
"19594","04032065",4
"19594","10260620",5
"19595","02650602",1
"19595","11040303",2
"19595","11040301",3
"19595","05100802",4
"19595","04020101",5
"19596","04201005",1
"19596","05041187",2
"19596","01012310",3
"19596","01016505",4
"19596","04020301",5
"19597","01012910",1
"19597","02691020",2
"19597","06100105",3
"19597","01027835",4
"19597","01028005",5
"19598","01012515",1
"19598","01012705",2
"19598","01028305",3
"19598","01085505",4
"19598","02691020",5
"19599","02720520",1
"19599","04033005",2
"19599","05030615",3
"19599","11080101",4
"19599","01201005",5
"19600","01012705",1
"19600","02691015",2
"19600","08090113",3
"19600","08090135",4
"19600","01012310",5
"19601","02691015",1
"19601","04201005",2
"19601","01012310",3
"19601","01016505",4
"19601","01026410",5
"19602","05041180",1
"19602","11100131",2
"19602","01201515",3
"19602","05041182",4
"19602","05100802",5
"19603","05041180",1
"19603","11100137",2
"19603","04032602",3
"19603","10080409",4
"19603","05040281",5
"19604","01012705",1
"19604","03070206",2
"19604","07121510",3
"19604","12650103",4
"19604","05100114",5
"19605","01012910",1
"19605","11100131",2
"19605","11040301",3
"19605","10240133",4
"19605","12650105",5
"19606","01012910",1
"19606","01013305",2
"19606","06100102",3
"19606","02651405",4
"19606","08230125",5
"19607","01028305",1
"19607","01085020",2
"19607","05030615",3
"19607","05041187",4
"19607","02720505",5
"19608","01028305",1
"19608","03070206",2
